customer_id,health_score,risk_segment,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-109089,7.2,High Risk (Critical),5,39.7,4.2,55,1,2,42.7,1,2.0
CUST-109090,78.0,Low Risk (Healthy),24,83.4,68.0,71,42,0,0.0,0,3.5
CUST-109091,24.1,High Risk (Critical),14,41.4,16.3,31,9,4,20.6,1,3.0
CUST-109092,85.8,Low Risk (Healthy),26,88.7,104.9,6503,27,1,12.0,0,5.0
CUST-109093,18.6,High Risk (Critical),13,19.2,5.8,139,23,4,51.7,0,3.0
CUST-109094,5.0,High Risk (Critical),6,34.3,14.5,93,38,2,51.5,1,1.0
CUST-109095,5.9,High Risk (Critical),5,12.5,19.7,140,10,2,68.5,0,2.0
CUST-109096,5.0,High Risk (Critical),6,32.6,15.0,107,16,2,56.6,1,1.0
CUST-109097,67.4,Medium Risk (Warning),21,73.0,63.9,62,29,1,19.9,0,4.0
CUST-109098,72.6,Low Risk (Healthy),29,53.6,105.8,135,13,1,17.4,0,4.0
CUST-109099,68.1,Medium Risk (Warning),22,59.1,55.8,88,35,0,0.0,0,3.5
CUST-109100,24.0,High Risk (Critical),13,22.2,12.1,9,43,1,16.2,0,1.0
CUST-109101,83.5,Low Risk (Healthy),27,73.0,46.8,128,36,1,3.3,0,5.0
CUST-109102,58.1,Medium Risk (Warning),15,56.9,36.6,2562,13,0,0.0,0,3.5
CUST-109103,9.5,High Risk (Critical),11,28.7,17.0,150,6,1,46.6,1,1.0
CUST-109104,59.9,Medium Risk (Warning),23,60.7,28.4,26,34,2,16.0,0,3.5
CUST-109105,19.3,High Risk (Critical),6,37.7,17.8,143,13,1,16.2,0,1.0
CUST-109106,60.8,Medium Risk (Warning),15,65.9,26.5,1,3,0,0.0,0,3.5
CUST-109107,73.4,Low Risk (Healthy),21,70.0,27.5,72,15,1,12.8,0,5.0
CUST-109108,26.7,High Risk (Critical),10,33.3,17.6,140,37,3,20.8,0,3.0
CUST-109109,34.4,High Risk (Critical),13,28.6,10.3,94,33,1,43.9,0,3.0
CUST-109110,63.4,Medium Risk (Warning),19,69.6,94.0,5828,42,1,22.9,0,4.0
CUST-109111,79.1,Low Risk (Healthy),26,78.1,71.7,29,22,0,0.0,0,3.5
CUST-109112,13.0,High Risk (Critical),8,26.0,21.1,7,30,2,44.1,1,3.0
CUST-109113,74.9,Low Risk (Healthy),24,72.9,93.1,4748,3,0,0.0,0,3.5
CUST-109114,62.9,Medium Risk (Warning),25,52.9,78.3,23,12,2,18.7,0,4.0
CUST-109115,69.1,Medium Risk (Warning),22,62.7,82.0,1804,43,0,0.0,0,3.5
CUST-109116,6.8,High Risk (Critical),4,30.4,17.8,26,42,2,13.3,1,2.0
CUST-109117,79.2,Low Risk (Healthy),21,92.4,77.3,14,0,1,20.5,0,5.0
CUST-109118,68.0,Medium Risk (Warning),19,72.2,71.8,97,15,0,0.0,0,3.5
CUST-109119,79.6,Low Risk (Healthy),24,88.6,59.5,3689,43,0,0.0,0,3.5
CUST-109120,73.9,Low Risk (Healthy),16,89.5,56.0,93,34,1,2.1,0,5.0
CUST-109121,5.0,High Risk (Critical),1,39.1,21.8,117,24,2,58.7,1,1.0
CUST-109122,11.9,High Risk (Critical),9,34.7,12.9,55,21,1,67.9,1,2.0
CUST-109123,63.4,Medium Risk (Warning),15,74.6,36.8,73,26,0,0.0,0,3.5
CUST-109124,76.5,Low Risk (Healthy),24,78.5,85.4,2,16,0,0.0,0,3.5
CUST-109125,38.9,High Risk (Critical),9,19.8,10.2,23,5,0,0.0,0,3.5
CUST-109126,28.1,High Risk (Critical),1,19.3,9.8,21,23,0,0.0,0,3.5
CUST-109127,5.0,High Risk (Critical),8,21.4,12.1,42,30,2,62.7,1,2.0
CUST-109128,18.6,High Risk (Critical),11,36.3,13.9,145,34,5,50.7,0,3.0
CUST-109129,68.0,Medium Risk (Warning),17,79.2,71.3,101,28,2,3.4,0,5.0
CUST-109130,5.0,High Risk (Critical),2,35.2,6.3,101,36,4,53.9,1,2.0
CUST-109131,10.8,High Risk (Critical),2,37.5,5.8,47,34,2,25.0,1,3.0
CUST-109132,72.8,Low Risk (Healthy),25,61.4,67.5,107,31,0,0.0,0,3.5
CUST-109133,5.4,High Risk (Critical),6,24.3,20.6,98,9,1,15.4,1,1.0
CUST-109134,58.2,Medium Risk (Warning),15,57.4,42.1,2020,20,0,0.0,0,3.5
CUST-109135,60.0,Medium Risk (Warning),15,68.4,101.9,45,34,1,4.3,0,4.0
CUST-109136,26.7,High Risk (Critical),10,31.0,9.4,50,5,3,15.4,0,3.0
CUST-109137,26.3,High Risk (Critical),9,12.1,20.4,29,37,1,26.4,0,3.0
CUST-109138,5.0,High Risk (Critical),1,32.9,7.0,0,5,3,29.5,1,1.0
CUST-109139,55.2,Medium Risk (Warning),17,57.4,95.6,1912,9,3,21.7,0,5.0
CUST-109140,16.6,High Risk (Critical),12,14.5,13.6,108,42,2,30.4,1,3.0
CUST-109141,7.9,High Risk (Critical),10,22.5,12.0,97,25,1,33.8,1,1.0
CUST-109142,81.4,Low Risk (Healthy),26,89.5,43.3,71,38,2,17.3,0,5.0
CUST-109143,19.3,High Risk (Critical),9,16.4,5.6,86,40,3,29.1,0,3.0
CUST-109144,80.7,Low Risk (Healthy),24,92.2,58.1,56,41,0,0.0,0,3.5
CUST-109145,41.4,High Risk (Critical),9,28.1,12.4,46,39,0,0.0,0,3.5
CUST-109146,63.2,Medium Risk (Warning),17,88.0,84.1,62,28,2,14.6,0,4.0
CUST-109147,23.4,High Risk (Critical),12,32.3,4.5,63,20,1,50.6,1,3.0
CUST-109148,12.0,High Risk (Critical),12,14.8,10.9,30,8,4,35.8,0,2.0
CUST-109149,21.1,High Risk (Critical),4,44.6,21.2,0,42,2,12.9,0,2.0
CUST-109150,23.6,High Risk (Critical),12,40.1,12.2,26,34,1,19.2,1,2.0
CUST-109151,33.9,High Risk (Critical),11,42.2,11.3,115,11,1,59.5,0,3.0
CUST-109152,66.4,Medium Risk (Warning),19,55.4,69.8,139,31,1,12.7,0,5.0
CUST-109153,57.3,Medium Risk (Warning),15,62.7,60.1,47,11,1,11.9,0,4.0
CUST-109154,17.8,High Risk (Critical),3,21.8,19.6,116,18,2,21.9,0,3.0
CUST-109155,30.9,High Risk (Critical),14,35.1,8.0,101,27,2,66.5,0,3.0
CUST-109156,14.7,High Risk (Critical),11,43.6,4.9,68,9,2,59.5,1,2.0
CUST-109157,9.2,High Risk (Critical),13,36.2,9.2,135,24,3,36.8,1,1.0
CUST-109158,61.2,Medium Risk (Warning),15,67.5,34.4,50,12,0,0.0,0,3.5
CUST-109159,5.0,High Risk (Critical),5,26.4,5.8,35,11,5,58.3,0,2.0
CUST-109160,77.5,Low Risk (Healthy),23,72.8,79.3,92,9,1,8.3,0,5.0
CUST-109161,18.7,High Risk (Critical),2,41.7,6.9,31,33,3,20.1,0,3.0
CUST-109162,46.7,Medium Risk (Warning),14,23.5,4.5,88,10,0,0.0,0,3.5
CUST-109163,80.1,Low Risk (Healthy),22,91.5,48.7,1996,1,1,21.4,0,5.0
CUST-109164,82.2,Low Risk (Healthy),28,79.6,47.4,148,18,0,0.0,0,3.5
CUST-109165,42.7,High Risk (Critical),9,32.4,18.2,36,3,0,0.0,0,3.5
CUST-109166,20.4,High Risk (Critical),11,40.9,5.7,9,23,2,52.5,1,3.0
CUST-109167,24.7,High Risk (Critical),8,19.8,17.4,34,13,1,47.3,0,3.0
CUST-109168,74.2,Low Risk (Healthy),21,92.8,43.8,75,5,1,13.4,0,4.0
CUST-109169,32.3,High Risk (Critical),4,19.9,17.0,31,0,0,0.0,0,3.5
CUST-109170,78.3,Low Risk (Healthy),25,80.0,28.1,618,42,0,0.0,0,3.5
CUST-109171,5.0,High Risk (Critical),1,25.1,5.5,134,35,3,51.9,1,2.0
CUST-109172,72.9,Low Risk (Healthy),21,92.2,76.6,138,17,1,21.8,0,4.0
CUST-109173,5.0,High Risk (Critical),1,16.6,11.4,37,40,4,14.4,0,1.0
CUST-109174,27.1,High Risk (Critical),14,37.2,13.8,116,34,1,37.8,0,1.0
CUST-109175,7.8,High Risk (Critical),7,18.2,17.3,84,14,3,54.1,1,3.0
CUST-109176,11.0,High Risk (Critical),13,22.3,19.4,75,36,4,42.9,1,2.0
CUST-109177,77.1,Low Risk (Healthy),23,84.8,102.1,8065,39,0,0.0,0,3.5
CUST-109178,75.4,Low Risk (Healthy),27,67.3,91.2,26,2,2,22.5,0,5.0
CUST-109179,22.1,High Risk (Critical),2,36.2,11.3,17,35,1,43.2,0,3.0
CUST-109180,7.4,High Risk (Critical),1,36.6,14.9,94,26,1,23.5,1,2.0
CUST-109181,28.3,High Risk (Critical),9,30.1,7.9,25,45,1,54.1,0,3.0
CUST-109182,70.8,Low Risk (Healthy),16,94.8,73.6,59,4,0,0.0,0,3.5
CUST-109183,11.1,High Risk (Critical),1,25.7,11.4,85,2,2,63.3,0,3.0
CUST-109184,5.0,High Risk (Critical),7,24.5,16.9,150,16,1,46.2,1,1.0
CUST-109185,76.1,Low Risk (Healthy),23,79.2,45.0,31,26,2,2.4,0,5.0
CUST-109186,35.9,High Risk (Critical),2,40.9,19.4,113,15,0,0.0,0,3.5
CUST-109187,65.1,Medium Risk (Warning),23,69.7,89.5,121,34,2,20.0,0,4.0
CUST-109188,86.1,Low Risk (Healthy),27,83.1,29.0,26,7,1,6.3,0,5.0
CUST-109189,29.1,High Risk (Critical),13,36.9,21.9,17,29,1,58.4,0,2.0
CUST-109190,31.7,High Risk (Critical),10,43.0,5.6,59,1,1,68.5,0,3.0
CUST-109191,5.0,High Risk (Critical),3,37.7,20.9,114,3,2,65.4,1,2.0
CUST-109192,61.8,Medium Risk (Warning),17,50.8,42.6,52,25,1,16.9,0,5.0
CUST-109193,76.1,Low Risk (Healthy),21,90.5,34.9,120,19,2,8.3,0,5.0
CUST-109194,84.2,Low Risk (Healthy),27,90.7,100.4,26,11,0,0.0,0,3.5
CUST-109195,68.0,Medium Risk (Warning),26,52.2,68.5,25,22,1,18.3,0,4.0
CUST-109196,16.2,High Risk (Critical),1,29.0,15.8,53,35,1,62.4,0,3.0
CUST-109197,70.4,Low Risk (Healthy),25,52.7,83.9,2349,39,2,5.8,0,5.0
CUST-109198,71.5,Low Risk (Healthy),26,52.7,81.7,136,22,0,0.0,0,3.5
CUST-109199,6.9,High Risk (Critical),14,19.9,18.3,67,1,3,14.2,1,1.0
CUST-109200,67.1,Medium Risk (Warning),22,63.5,42.8,2140,17,1,10.3,0,4.0
CUST-109201,17.3,High Risk (Critical),14,21.9,22.0,59,37,3,63.7,0,2.0
CUST-109202,23.6,High Risk (Critical),5,33.9,16.5,89,10,2,26.0,0,3.0
CUST-109203,64.2,Medium Risk (Warning),19,59.5,105.7,80,20,0,0.0,0,3.5
CUST-109204,65.0,Medium Risk (Warning),21,52.3,32.5,84,3,2,5.5,0,5.0
CUST-109205,33.4,High Risk (Critical),11,36.9,9.1,73,44,1,50.6,0,3.0
CUST-109206,5.0,High Risk (Critical),10,11.2,16.9,92,5,2,66.5,1,1.0
CUST-109207,22.4,High Risk (Critical),10,20.2,14.3,105,15,2,55.6,0,3.0
CUST-109208,71.8,Low Risk (Healthy),28,68.1,67.7,38,6,1,23.4,0,3.5
CUST-109209,75.0,Low Risk (Healthy),25,68.8,109.0,4360,4,0,0.0,0,3.5
CUST-109210,17.9,High Risk (Critical),3,31.7,5.3,4,18,2,44.6,0,3.0
CUST-109211,30.4,High Risk (Critical),14,34.7,21.3,42,4,3,37.2,0,3.0
CUST-109212,22.1,High Risk (Critical),9,31.7,13.2,4,39,2,26.9,0,2.0
CUST-109213,74.7,Low Risk (Healthy),21,85.8,103.9,48,21,0,0.0,0,3.5
CUST-109214,77.0,Low Risk (Healthy),25,75.4,53.5,37,17,0,0.0,0,3.5
CUST-109215,68.5,Medium Risk (Warning),16,87.2,100.7,1611,27,0,0.0,0,3.5
CUST-109216,15.4,High Risk (Critical),13,15.4,17.2,105,28,2,36.3,0,1.0
CUST-109217,24.4,High Risk (Critical),10,33.9,5.9,83,35,3,40.9,0,3.0
CUST-109218,69.4,Medium Risk (Warning),21,68.1,38.1,141,36,0,0.0,0,3.5
CUST-109219,81.8,Low Risk (Healthy),29,61.3,45.2,43,40,1,10.0,0,5.0
CUST-109220,79.9,Low Risk (Healthy),26,71.3,41.3,2023,17,1,17.2,0,5.0
CUST-109221,74.7,Low Risk (Healthy),28,54.5,53.5,57,33,0,0.0,0,3.5
CUST-109222,5.2,High Risk (Critical),5,18.5,21.6,117,9,4,29.1,1,3.0
CUST-109223,26.1,High Risk (Critical),7,21.8,9.5,37,23,1,30.0,0,3.0
CUST-109224,16.5,High Risk (Critical),7,34.8,16.0,110,40,1,57.8,1,3.0
CUST-109225,34.5,High Risk (Critical),1,40.6,21.3,77,10,0,0.0,0,3.5
CUST-109226,17.1,High Risk (Critical),1,15.9,8.3,106,17,1,24.0,0,3.0
CUST-109227,50.9,Medium Risk (Warning),13,41.8,9.2,131,6,0,0.0,0,3.5
CUST-109228,5.3,High Risk (Critical),9,19.9,19.8,50,44,4,69.2,0,2.0
CUST-109229,25.5,High Risk (Critical),1,10.5,8.1,7,9,0,0.0,0,3.5
CUST-109230,17.9,High Risk (Critical),5,32.2,14.3,74,17,2,67.3,0,3.0
CUST-109231,62.7,Medium Risk (Warning),19,64.9,45.1,25,19,1,16.9,0,4.0
CUST-109232,76.4,Low Risk (Healthy),24,86.2,35.4,62,32,1,11.3,0,4.0
CUST-109233,5.0,High Risk (Critical),1,17.5,12.8,7,19,1,32.4,0,1.0
CUST-109234,66.6,Medium Risk (Warning),17,64.5,28.8,44,41,1,11.6,0,5.0
CUST-109235,58.0,Medium Risk (Warning),17,69.9,28.8,62,9,2,13.3,0,4.0
CUST-109236,63.3,Medium Risk (Warning),19,62.0,46.0,52,17,2,21.2,0,5.0
CUST-109237,80.8,Low Risk (Healthy),27,79.4,61.4,26,1,0,0.0,0,3.5
CUST-109238,72.9,Low Risk (Healthy),26,57.3,96.5,10,5,0,0.0,0,3.5
CUST-109239,62.7,Medium Risk (Warning),17,63.5,97.6,44,40,0,0.0,0,3.5
CUST-109240,70.7,Low Risk (Healthy),22,80.6,105.5,7174,17,1,22.4,0,4.0
CUST-109241,63.0,Medium Risk (Warning),21,53.2,63.9,73,44,2,23.8,0,5.0
CUST-109242,72.3,Low Risk (Healthy),20,82.2,60.8,131,28,0,0.0,0,3.5
CUST-109243,81.7,Low Risk (Healthy),28,86.3,104.9,4091,42,1,12.2,0,4.0
CUST-109244,76.8,Low Risk (Healthy),20,85.6,53.1,138,30,1,12.2,0,5.0
CUST-109245,73.4,Low Risk (Healthy),28,73.2,103.3,41,37,2,14.9,0,4.0
CUST-109246,73.8,Low Risk (Healthy),26,76.5,73.5,4777,8,3,14.6,0,5.0
CUST-109247,5.0,High Risk (Critical),5,15.9,8.6,51,37,2,40.5,1,2.0
CUST-109248,69.9,Medium Risk (Warning),24,56.2,35.6,113,1,0,0.0,0,3.5
CUST-109249,5.0,High Risk (Critical),4,14.9,16.5,84,12,4,24.6,0,1.0
CUST-109250,75.8,Low Risk (Healthy),25,83.2,103.7,50,2,1,19.6,0,4.0
CUST-109251,5.0,High Risk (Critical),1,19.5,12.9,113,5,3,21.9,1,2.0
CUST-109252,73.5,Low Risk (Healthy),24,68.5,54.0,112,44,0,0.0,0,3.5
CUST-109253,27.8,High Risk (Critical),14,21.3,13.8,25,37,2,58.1,0,3.0
CUST-109254,23.1,High Risk (Critical),4,37.2,16.8,91,23,1,59.3,0,3.0
CUST-109255,73.1,Low Risk (Healthy),21,80.2,104.6,126,43,0,0.0,0,3.5
CUST-109256,5.0,High Risk (Critical),2,31.9,21.3,110,25,4,27.6,0,2.0
CUST-109257,71.0,Low Risk (Healthy),21,73.4,38.4,3,41,0,0.0,0,3.5
CUST-109258,5.0,High Risk (Critical),4,19.5,20.7,79,24,3,56.9,1,2.0
CUST-109259,87.3,Low Risk (Healthy),27,89.7,63.4,24,34,1,13.2,0,5.0
CUST-109260,69.2,Medium Risk (Warning),17,85.1,81.8,1799,35,0,0.0,0,3.5
CUST-109261,77.6,Low Risk (Healthy),26,73.2,104.4,6786,19,0,0.0,0,3.5
CUST-109262,5.0,High Risk (Critical),2,19.7,15.6,32,33,4,67.7,0,2.0
CUST-109263,65.2,Medium Risk (Warning),16,85.1,33.4,2371,20,1,13.4,0,4.0
CUST-109264,5.3,High Risk (Critical),5,22.8,4.1,103,14,2,49.7,0,1.0
CUST-109265,76.2,Low Risk (Healthy),21,90.7,109.6,135,44,0,0.0,0,3.5
CUST-109266,5.0,High Risk (Critical),5,39.2,15.5,122,29,2,39.2,1,1.0
CUST-109267,8.1,High Risk (Critical),2,20.3,12.6,127,2,1,21.0,0,1.0
CUST-109268,6.4,High Risk (Critical),11,11.0,9.1,63,17,1,28.3,1,1.0
CUST-109269,5.0,High Risk (Critical),1,41.3,20.8,129,44,3,53.7,0,1.0
CUST-109270,75.6,Low Risk (Healthy),24,80.4,46.4,88,43,2,20.0,0,5.0
CUST-109271,16.7,High Risk (Critical),13,38.6,5.6,11,29,3,18.1,1,2.0
CUST-109272,15.7,High Risk (Critical),9,37.9,15.6,45,0,2,45.4,0,1.0
CUST-109273,5.0,High Risk (Critical),1,31.3,4.5,28,36,5,62.8,0,3.0
CUST-109274,18.8,High Risk (Critical),1,35.5,9.6,35,12,1,57.3,0,3.0
CUST-109275,73.3,Low Risk (Healthy),23,60.7,90.8,3450,29,1,12.3,0,5.0
CUST-109276,35.8,High Risk (Critical),14,24.0,21.0,95,22,1,32.5,0,3.0
CUST-109277,5.0,High Risk (Critical),8,12.0,8.3,86,17,2,62.3,1,1.0
CUST-109278,9.8,High Risk (Critical),12,42.5,4.1,59,11,3,31.1,1,1.0
CUST-109279,59.8,Medium Risk (Warning),18,58.1,56.8,13,11,1,13.4,0,4.0
CUST-109280,5.0,High Risk (Critical),2,40.8,18.1,39,27,3,57.1,0,1.0
CUST-109281,73.6,Low Risk (Healthy),26,59.7,34.0,2448,40,0,0.0,0,3.5
CUST-109282,70.7,Low Risk (Healthy),26,67.3,79.0,1027,28,1,9.5,0,3.5
CUST-109283,62.6,Medium Risk (Warning),18,58.8,48.0,2544,23,0,0.0,0,3.5
CUST-109284,12.7,High Risk (Critical),8,44.8,9.1,47,8,2,43.0,1,2.0
CUST-109285,72.2,Low Risk (Healthy),19,72.1,43.5,77,16,1,6.5,0,5.0
CUST-109286,62.7,Medium Risk (Warning),15,72.2,100.2,39,25,0,0.0,0,3.5
CUST-109287,35.0,High Risk (Critical),13,33.0,5.0,103,2,1,50.0,0,3.0
CUST-109288,65.7,Medium Risk (Warning),16,78.0,68.3,23,45,0,0.0,0,3.5
CUST-109289,5.0,High Risk (Critical),5,18.3,18.7,10,12,4,27.2,1,1.0
CUST-109290,24.9,High Risk (Critical),7,27.8,6.8,58,42,1,53.9,0,3.0
CUST-109291,13.8,High Risk (Critical),11,40.3,18.3,62,34,3,56.1,1,2.0
CUST-109292,5.0,High Risk (Critical),6,26.2,11.1,89,22,2,67.4,1,1.0
CUST-109293,9.9,High Risk (Critical),12,17.4,11.7,48,43,1,26.3,1,1.0
CUST-109294,52.7,Medium Risk (Warning),19,53.4,58.1,38,17,2,13.5,0,3.5
CUST-109295,5.0,High Risk (Critical),1,22.7,13.7,37,22,3,62.1,1,3.0
CUST-109296,26.8,High Risk (Critical),10,24.5,10.9,117,22,1,14.7,0,2.0
CUST-109297,71.1,Low Risk (Healthy),21,73.8,50.9,3410,14,0,0.0,0,3.5
CUST-109298,20.1,High Risk (Critical),10,40.8,18.7,19,1,2,27.4,0,1.0
CUST-109299,21.1,High Risk (Critical),10,41.5,19.3,100,13,1,21.7,1,2.0
CUST-109300,60.9,Medium Risk (Warning),20,65.2,96.9,51,14,1,18.4,0,3.5
CUST-109301,7.4,High Risk (Critical),5,28.9,12.8,14,7,3,15.7,0,1.0
CUST-109302,72.1,Low Risk (Healthy),22,72.5,98.3,9,36,0,0.0,0,3.5
CUST-109303,20.9,High Risk (Critical),11,44.1,9.3,18,30,3,35.4,1,3.0
CUST-109304,87.8,Low Risk (Healthy),29,93.7,50.6,6,9,0,0.0,0,3.5
CUST-109305,58.6,Medium Risk (Warning),19,56.0,25.4,990,16,1,4.4,0,3.5
CUST-109306,19.9,High Risk (Critical),11,18.4,19.5,105,5,1,66.0,0,2.0
CUST-109307,72.5,Low Risk (Healthy),29,76.7,58.4,33,9,3,9.4,0,4.0
CUST-109308,76.2,Low Risk (Healthy),24,87.2,78.9,28,26,1,15.6,0,4.0
CUST-109309,60.0,Medium Risk (Warning),15,63.2,77.2,3782,35,0,0.0,0,3.5
CUST-109310,24.4,High Risk (Critical),3,31.9,19.3,28,40,1,25.4,0,3.0
CUST-109311,26.7,High Risk (Critical),12,24.6,6.4,75,40,2,53.2,0,3.0
CUST-109312,53.0,Medium Risk (Warning),19,56.4,100.5,125,6,2,18.3,0,3.5
CUST-109313,7.6,High Risk (Critical),1,35.5,19.2,72,36,2,67.0,0,2.0
CUST-109314,74.0,Low Risk (Healthy),23,77.8,53.1,98,18,2,16.2,0,5.0
CUST-109315,22.0,High Risk (Critical),11,25.9,5.3,56,28,1,35.8,1,3.0
CUST-109316,5.8,High Risk (Critical),7,31.5,13.0,16,43,7,24.2,0,2.0
CUST-109317,79.2,Low Risk (Healthy),28,61.4,63.7,2038,37,1,20.2,0,5.0
CUST-109318,72.4,Low Risk (Healthy),27,51.4,102.1,147,32,0,0.0,0,3.5
CUST-109319,9.0,High Risk (Critical),3,40.1,19.2,66,25,4,24.4,1,3.0
CUST-109320,34.4,High Risk (Critical),14,24.3,4.2,133,5,1,44.4,0,3.0
CUST-109321,17.7,High Risk (Critical),13,17.4,15.1,122,5,1,71.2,1,3.0
CUST-109322,13.6,High Risk (Critical),3,35.2,21.1,2,17,1,23.3,0,1.0
CUST-109323,72.2,Low Risk (Healthy),23,80.3,90.1,8,6,1,20.5,0,4.0
CUST-109324,77.2,Low Risk (Healthy),25,76.2,72.3,5567,27,0,0.0,0,3.5
CUST-109325,32.8,High Risk (Critical),13,32.6,12.7,61,44,1,18.6,0,2.0
CUST-109326,82.1,Low Risk (Healthy),29,79.6,59.0,2714,16,2,19.3,0,5.0
CUST-109327,10.3,High Risk (Critical),2,28.1,19.0,60,16,1,38.0,1,3.0
CUST-109328,15.1,High Risk (Critical),13,15.9,10.4,44,24,3,29.3,1,3.0
CUST-109329,17.8,High Risk (Critical),11,42.5,16.0,116,18,1,13.2,1,1.0
CUST-109330,72.4,Low Risk (Healthy),16,89.9,51.1,1890,35,1,15.5,0,5.0
CUST-109331,72.0,Low Risk (Healthy),20,85.6,37.6,2293,21,1,2.9,0,4.0
CUST-109332,6.0,High Risk (Critical),9,43.3,21.7,131,21,4,25.8,1,1.0
CUST-109333,56.4,Medium Risk (Warning),20,62.9,45.9,1331,36,2,17.0,0,3.5
CUST-109334,18.0,High Risk (Critical),13,20.1,19.3,60,30,2,42.9,1,3.0
CUST-109335,5.0,High Risk (Critical),6,33.4,12.7,28,3,1,49.7,1,1.0
CUST-109336,50.1,Medium Risk (Warning),15,63.8,69.6,2227,10,3,8.5,0,4.0
CUST-109337,5.0,High Risk (Critical),1,20.5,22.0,139,18,4,37.4,0,2.0
CUST-109338,72.7,Low Risk (Healthy),24,65.6,100.9,132,33,0,0.0,0,3.5
CUST-109339,36.2,High Risk (Critical),13,37.0,15.6,69,26,2,17.5,0,3.0
CUST-109340,5.0,High Risk (Critical),11,21.5,15.5,103,20,2,70.5,1,1.0
CUST-109341,5.0,High Risk (Critical),3,33.5,4.8,7,38,2,70.8,0,1.0
CUST-109342,5.0,High Risk (Critical),4,11.6,20.0,101,31,3,62.9,1,3.0
CUST-109343,69.7,Medium Risk (Warning),19,78.0,89.6,148,40,0,0.0,0,3.5
CUST-109344,63.0,Medium Risk (Warning),18,64.6,71.9,19,21,1,2.9,0,4.0
CUST-109345,19.5,High Risk (Critical),10,13.4,8.8,57,7,1,46.5,0,2.0
CUST-109346,81.0,Low Risk (Healthy),26,84.5,93.0,118,4,0,0.0,0,3.5
CUST-109347,80.1,Low Risk (Healthy),23,80.9,102.8,91,1,1,6.9,0,5.0
CUST-109348,22.8,High Risk (Critical),6,41.7,11.3,76,25,2,13.5,0,2.0
CUST-109349,5.0,High Risk (Critical),4,41.0,10.7,20,23,1,48.9,1,1.0
CUST-109350,8.3,High Risk (Critical),8,36.6,16.0,54,11,4,26.9,0,1.0
CUST-109351,34.7,High Risk (Critical),3,32.4,14.7,21,31,0,0.0,0,3.5
CUST-109352,26.3,High Risk (Critical),12,44.3,20.5,33,33,2,56.2,0,2.0
CUST-109353,20.2,High Risk (Critical),12,25.9,19.4,40,32,1,12.7,1,2.0
CUST-109354,27.6,High Risk (Critical),7,36.8,12.0,38,25,2,21.9,0,3.0
CUST-109355,36.0,High Risk (Critical),6,23.4,15.4,39,31,0,0.0,0,3.5
CUST-109356,51.2,Medium Risk (Warning),15,57.5,108.9,111,23,2,16.3,0,4.0
CUST-109357,12.4,High Risk (Critical),9,24.6,19.8,38,5,2,65.2,1,3.0
CUST-109358,62.3,Medium Risk (Warning),18,57.8,67.2,3763,28,0,0.0,0,3.5
CUST-109359,25.3,High Risk (Critical),4,38.8,11.6,67,17,1,45.2,0,3.0
CUST-109360,82.5,Low Risk (Healthy),29,76.1,99.7,6380,23,0,0.0,0,3.5
CUST-109361,75.9,Low Risk (Healthy),28,58.6,64.0,4672,15,0,0.0,0,3.5
CUST-109362,5.0,High Risk (Critical),11,22.9,21.8,103,38,1,69.6,1,1.0
CUST-109363,78.7,Low Risk (Healthy),23,77.7,69.9,108,30,1,10.0,0,5.0
CUST-109364,5.0,High Risk (Critical),6,24.9,21.1,63,19,3,22.6,1,1.0
CUST-109365,77.4,Low Risk (Healthy),25,90.1,45.3,1313,19,1,23.7,0,4.0
CUST-109366,76.6,Low Risk (Healthy),28,71.2,85.1,111,35,1,16.8,0,4.0
CUST-109367,15.9,High Risk (Critical),10,17.9,18.4,118,31,1,38.6,0,1.0
CUST-109368,67.6,Medium Risk (Warning),18,75.4,81.4,89,17,0,0.0,0,3.5
CUST-109369,5.2,High Risk (Critical),3,41.5,17.2,61,7,4,58.1,0,2.0
CUST-109370,9.0,High Risk (Critical),1,29.6,21.0,65,43,4,25.6,0,3.0
CUST-109371,38.8,High Risk (Critical),5,37.0,9.6,113,35,0,0.0,0,3.5
CUST-109372,69.7,Medium Risk (Warning),19,77.9,104.0,1872,23,0,0.0,0,3.5
CUST-109373,80.8,Low Risk (Healthy),22,89.9,26.0,110,41,1,11.9,0,5.0
CUST-109374,79.8,Low Risk (Healthy),27,85.1,89.1,980,23,1,13.5,0,4.0
CUST-109375,72.6,Low Risk (Healthy),18,92.1,32.0,2368,18,0,0.0,0,3.5
CUST-109376,40.0,High Risk (Critical),7,32.3,14.0,124,5,0,0.0,0,3.5
CUST-109377,14.0,High Risk (Critical),4,39.0,18.4,21,11,2,24.3,1,3.0
CUST-109378,20.5,High Risk (Critical),11,11.3,12.9,82,2,3,28.7,0,3.0
CUST-109379,5.0,High Risk (Critical),7,44.8,7.3,86,0,8,25.6,0,1.0
CUST-109380,7.7,High Risk (Critical),8,39.3,18.5,120,4,2,22.4,1,1.0
CUST-109381,64.5,Medium Risk (Warning),25,55.7,30.6,148,25,2,12.4,0,4.0
CUST-109382,75.7,Low Risk (Healthy),23,80.2,30.3,2242,32,0,0.0,0,3.5
CUST-109383,59.6,Medium Risk (Warning),15,62.0,81.6,56,8,0,0.0,0,3.5
