customer_id,signup_date,acquisition_channel,country,customer_segment
CUST-112071,2024-08-15,Organic Search,Germany,SMB
CUST-112072,2024-03-16,Email Campaign,Germany,Mid-Market
CUST-112073,2024-04-30,Email Campaign,Netherlands,SMB
CUST-112074,2024-07-14,social media,Netherlands,Enterprise
CUST-112075,2024-02-04,Social Media,Canada,Mid-Market
CUST-112076,2025-06-12,Organic Search,United Kingdom,SMB
CUST-112077,2025-04-08,Social Media,Germany,SMB
CUST-112078,2025-03-16,Paid Ads,United Kingdom,Enterprise
CUST-112079,2024-03-31,Paid Ads,United States,SMB
CUST-112080,2025-06-29,Organic Search,United States,SMB
CUST-112081,2024-02-15,Organic Search,Australia,SMB
CUST-112082,2025-09-02,Organic Search,United States,SMB
CUST-112083,2024-09-28,Paid Ads,United States,Mid-Market
CUST-112084,2024-11-20,Direct,India,SMB
CUST-112085,2025-06-13,Organic Search,India,SMB
CUST-112086,2025-01-12,paid ads,United Kingdom,SMB
CUST-112087,2024-07-28,Organic Search,United States,SMB
CUST-112088,2025-09-14,Organic Search,Germany,Enterprise
CUST-112089,2024-03-02,Direct,United Kingdom,SMB
CUST-112090,2025-01-07,Paid Ads,United States,SMB
CUST-112091,2025-04-22,Direct,France,Enterprise
CUST-112092,2024-06-12,Paid Ads,United States,SMB
CUST-112093,2025-05-21,Paid Ads,Canada,Mid-Market
CUST-112094,2024-04-01,Organic Search,United Kingdom,SMB
CUST-112095,2025-10-21,Direct,Australia,SMB
CUST-112096,2024-11-25,Referral,United Kingdom,Mid-Market
CUST-112097,2025-08-29,Paid Ads,United States,SMB
CUST-112098,2024-12-12,Email Campaign,United States,SMB
CUST-112099,2024-03-12,Organic Search,Canada,SMB
CUST-112100,2025-02-23,Paid Ads,United States,SMB
CUST-112101,2024-09-20,Organic Search,United States,SMB
CUST-112102,2024-03-02,Organic Search,India,Mid-Market
CUST-112103,2024-06-21,Paid Ads,United States,Mid-Market
CUST-112104,2025-04-05,Paid Ads,India,SMB
CUST-112105,2024-05-16,Paid Ads,Germany,Enterprise
CUST-112106,2025-04-28,Paid Ads,United States,SMB
CUST-112107,2025-05-28,Paid Ads,United States,Enterprise
CUST-112108,2025-05-12,Paid Ads,Australia,SMB
CUST-112109,2025-09-28,Paid Ads,Germany,Mid-Market
CUST-112110,2025-04-29,Referral,United Kingdom,Enterprise
CUST-112111,2025-03-18,Paid Ads,United Kingdom,SMB
CUST-112112,2024-10-28,Email Campaign,Germany,SMB
CUST-112113,2025-08-03,Referral,United States,SMB
CUST-112114,2025-06-27,Email Campaign,United States,Mid-Market
CUST-112115,2024-11-09,Paid Ads,Australia,SMB
CUST-112116,2024-09-01,Direct,United States,Mid-Market
CUST-112117,2025-06-17,Paid Ads,United States,Enterprise
CUST-112118,2024-10-07,Direct,Australia,SMB
CUST-112119,2025-05-23,Organic Search,Germany,SMB
CUST-112120,2024-11-09,Social Media,France,SMB
CUST-112121,2025-11-05,Paid Ads,United States,SMB
CUST-112122,2024-12-12,Referral,United States,SMB
CUST-112123,2025-01-16,Organic Search,United States,SMB
CUST-112124,2025-06-27,Organic Search,Australia,SMB
CUST-112125,2025-06-29,Organic Search,United States,Mid-Market
CUST-112126,2025-06-23,Paid Ads,United States,Mid-Market
CUST-112127,2024-08-25,Organic Search,France,SMB
CUST-112128,2025-08-22,Paid Ads,United States,SMB
CUST-112129,2025-11-29,Email Campaign,United States,SMB
CUST-112130,2025-02-15,Referral,United States,Mid-Market
CUST-112131,2025-10-31,Organic Search,United States,SMB
CUST-112132,2024-07-11,Organic Search,United States,SMB
CUST-112133,2024-08-16,Paid Ads,United Kingdom,SMB
CUST-112134,2024-10-07,outbound_sales,Canada,Mid-Market
CUST-112135,2025-03-28,email campaign,United States,SMB
CUST-112136,2025-02-20,Paid Ads,Netherlands,Mid-Market
CUST-112137,2025-01-12,Paid Ads,United States,Mid-Market
CUST-112138,2024-03-16,Paid Ads,France,Enterprise
CUST-112139,2024-12-09,Referral,France,Mid-Market
CUST-112140,2025-07-25,Paid Ads,United States,Mid-Market
CUST-112141,2024-04-26,Paid Ads,United States,Enterprise
CUST-112142,2024-06-12,Direct,United States,Mid-Market
CUST-112143,2024-10-17,Paid Ads,France,SMB
CUST-112144,2024-11-20,Organic Search,United States,SMB
CUST-112145,2025-07-14,referral,Canada,SMB
CUST-112146,2025-06-15,Paid Ads,United States,Mid-Market
CUST-112147,2025-11-11,Referral,United States,SMB
CUST-112148,2025-04-22,Email Campaign,United States,SMB
CUST-112149,2024-02-08,Direct,Germany,SMB
CUST-112150,2025-03-12,Paid Ads,United Kingdom,SMB
CUST-112151,2025-07-23,Direct,United States,Mid-Market
CUST-112152,2025-04-15,Paid Ads,United States,SMB
CUST-112153,2025-08-21,Social Media,United States,Mid-Market
CUST-112154,2024-11-24,Paid Ads,United States,SMB
CUST-112155,2025-03-16,Paid Ads,India,SMB
CUST-112156,2025-03-11,Referral,United States,Enterprise
CUST-112157,2025-01-11,Organic Search,United Kingdom,SMB
CUST-112158,2024-03-02,Organic Search,India,Enterprise
CUST-112159,2024-03-26,Referral,France,SMB
CUST-112160,2025-07-24,Paid Ads,United States,SMB
CUST-112161,2025-01-24,Referral,Canada,SMB
CUST-112162,2025-05-16,Organic Search,United Kingdom,SMB
CUST-112163,2024-04-29,Email Campaign,Germany,SMB
CUST-112164,2025-01-18,Paid Ads,United States,Enterprise
CUST-112165,2024-10-24,Organic Search,United States,Enterprise
CUST-112166,2024-10-21,outbound_sales,Germany,SMB
CUST-112167,2025-11-18,Paid Ads,Germany,SMB
CUST-112168,2025-10-12,Referral,India,SMB
CUST-112169,2025-03-08,Referral,United States,SMB
CUST-112170,2024-10-04,Direct,France,SMB
CUST-112171,2025-03-31,Direct,United Kingdom,Mid-Market
CUST-112172,2024-07-26,Referral,Australia,Mid-Market
CUST-112173,2024-02-22,Paid Ads,United Kingdom,Mid-Market
CUST-112174,2025-03-08,Organic Search,United Kingdom,SMB
CUST-112175,2025-08-04,Email Campaign,Canada,SMB
CUST-112176,2024-05-01,Direct,Canada,SMB
CUST-112177,2024-07-04,Email Campaign,United States,Mid-Market
CUST-112178,2024-02-11,Paid Ads,United Kingdom,Enterprise
CUST-112179,2025-10-25,Organic Search,France,SMB
CUST-112180,2024-09-03,Paid Ads,Germany,SMB
CUST-112181,2024-03-03,social media,Canada,SMB
CUST-112182,2025-02-14,Referral,United States,SMB
CUST-112183,2025-03-28,Social Media,United States,Enterprise
CUST-112184,2025-05-14,Organic Search,United States,SMB
CUST-112185,2024-03-27,Social Media,France,SMB
CUST-112186,2024-08-05,paid ads,Germany,Mid-Market
CUST-112187,2024-10-02,Email Campaign,United Kingdom,SMB
CUST-112188,2025-06-27,Social Media,United Kingdom,SMB
CUST-112189,2025-03-29,Referral,India,SMB
CUST-112190,2025-03-26,Paid Ads,India,SMB
CUST-112191,2024-11-03,Email Campaign,Netherlands,SMB
CUST-112192,2024-05-09,referral,United States,SMB
CUST-112193,2024-08-07,outbound_sales,United Kingdom,Mid-Market
CUST-112194,2024-02-06,Referral,Netherlands,SMB
CUST-112195,2024-09-26,Organic Search,United States,SMB
CUST-112196,2025-06-10,Direct,France,SMB
CUST-112197,2024-07-11,Organic Search,United Kingdom,SMB
CUST-112198,2025-07-17,Referral,Australia,Enterprise
CUST-112199,2024-11-10,Paid Ads,Canada,Mid-Market
CUST-112200,2025-05-20,Referral,Germany,SMB
CUST-112201,2025-02-10,Paid Ads,Netherlands,SMB
CUST-112202,2024-10-13,Paid Ads,Germany,Mid-Market
CUST-112203,2025-03-25,Paid Ads,Australia,SMB
CUST-112204,2025-07-04,Paid Ads,Netherlands,SMB
CUST-112205,2024-11-06,Paid Ads,France,SMB
CUST-112206,2025-05-12,Paid Ads,United States,Mid-Market
CUST-112207,2024-11-01,Social Media,Netherlands,SMB
CUST-112208,2024-06-02,Paid Ads,United States,SMB
CUST-112209,2024-04-12,Organic Search,Germany,Mid-Market
CUST-112210,2025-07-21,Organic Search,Germany,SMB
CUST-112211,2024-04-13,Organic Search,France,SMB
CUST-112212,2024-06-15,Paid Ads,United States,SMB
CUST-112213,2024-07-03,Email Campaign,United States,SMB
CUST-112214,2024-11-15,Organic Search,United States,SMB
CUST-112215,2024-08-07,Organic Search,United States,Enterprise
CUST-112216,2025-11-11,Paid Ads,United Kingdom,SMB
CUST-112217,2024-05-31,Social Media,India,Mid-Market
CUST-112218,2025-05-18,Organic Search,United States,Enterprise
CUST-112219,2024-05-20,Direct,Germany,SMB
CUST-112220,2025-08-06,Paid Ads,United Kingdom,SMB
CUST-112221,2024-05-25,Organic Search,United Kingdom,Enterprise
CUST-112222,2025-05-01,Organic Search,Germany,Mid-Market
CUST-112223,2024-07-23,Paid Ads,United States,SMB
CUST-112224,2024-04-03,Organic Search,United States,Mid-Market
CUST-112225,2024-08-24,outbound_sales,Germany,Mid-Market
CUST-112226,2025-08-30,Organic Search,United States,SMB
CUST-112227,2025-07-31,Paid Ads,United Kingdom,Mid-Market
CUST-112228,2024-09-28,Organic Search,United Kingdom,SMB
CUST-112229,2025-11-12,Referral,United States,Mid-Market
CUST-112230,2025-03-31,Email Campaign,Canada,SMB
CUST-112231,2024-02-20,Email Campaign,United States,SMB
CUST-112232,2025-08-08,Paid Ads,United States,SMB
CUST-112233,2024-10-14,Email Campaign,Australia,Mid-Market
CUST-112234,2024-11-11,Paid Ads,United States,SMB
CUST-112235,2025-05-27,Organic Search,United States,Mid-Market
CUST-112236,2024-07-31,Organic Search,France,SMB
CUST-112237,2025-09-19,Email Campaign,Germany,SMB
CUST-112238,2025-02-18,Paid Ads,United States,SMB
CUST-112239,2025-01-21,Paid Ads,United Kingdom,SMB
CUST-112240,2024-04-05,Organic Search,Canada,SMB
CUST-112241,2024-10-12,Social Media,United States,SMB
CUST-112242,2024-04-23,Paid Ads,Canada,Mid-Market
CUST-112243,2024-05-19,Direct,United States,Enterprise
CUST-112244,2024-05-16,Organic Search,United States,SMB
CUST-112245,2025-06-10,Organic Search,France,SMB
CUST-112246,2025-05-29,Organic Search,Germany,SMB
CUST-112247,2024-03-18,Email Campaign,United States,SMB
CUST-112248,2024-03-28,Referral,United States,SMB
CUST-112249,2025-04-13,Referral,United States,SMB
CUST-112250,2024-08-09,Email Campaign,United States,SMB
CUST-112251,2024-02-06,outbound_sales,Germany,SMB
CUST-112252,2024-08-04,outbound_sales,United States,Enterprise
CUST-112253,2025-03-16,outbound_sales,United States,Mid-Market
CUST-112254,2024-11-01,Organic Search,Canada,Mid-Market
CUST-112255,2025-11-24,Referral,Germany,SMB
CUST-112256,2024-04-12,Organic Search,Canada,Mid-Market
CUST-112257,2025-08-10,Paid Ads,Germany,Enterprise
CUST-112258,2024-06-26,Social Media,United States,Mid-Market
CUST-112259,2025-02-04,Paid Ads,Australia,SMB
CUST-112260,2024-04-30,referral,United States,SMB
CUST-112261,2024-05-12,Referral,Germany,SMB
CUST-112262,2025-07-04,Organic Search,United States,SMB
CUST-112263,2025-09-29,Organic Search,United Kingdom,Mid-Market
CUST-112264,2024-12-12,Organic Search,India,Enterprise
CUST-112265,2024-03-05,Organic Search,France,SMB
CUST-112266,2025-07-20,Paid Ads,United States,SMB
CUST-112267,2025-05-04,Organic Search,United States,SMB
CUST-112268,2024-09-20,Paid Ads,India,SMB
CUST-112269,2025-09-05,Paid Ads,United Kingdom,SMB
CUST-112270,2024-06-04,Organic Search,India,Mid-Market
CUST-112271,2024-07-08,Paid Ads,United States,Mid-Market
CUST-112272,2025-02-01,Organic Search,Germany,Enterprise
CUST-112273,2025-01-21,outbound_sales,United States,SMB
CUST-112274,2024-09-21,Organic Search,United States,SMB
CUST-112275,2025-03-05,Email Campaign,Germany,SMB
CUST-112276,2025-07-20,Paid Ads,United Kingdom,SMB
CUST-112277,2024-08-13,Referral,United Kingdom,SMB
CUST-112278,2025-06-12,Organic Search,United States,Mid-Market
CUST-112279,2024-08-04,outbound_sales,United States,SMB
CUST-112280,2024-03-05,Direct,United States,SMB
CUST-112281,2025-04-04,Referral,United States,SMB
CUST-112282,2024-12-01,Paid Ads,Canada,SMB
CUST-112283,2025-01-19,Organic Search,United States,Enterprise
CUST-112284,2025-06-17,Paid Ads,United States,SMB
CUST-112285,2024-07-29,Organic Search,Canada,SMB
CUST-112286,2025-08-02,Paid Ads,Germany,SMB
CUST-112287,2024-09-11,Paid Ads,United States,SMB
CUST-112288,2024-08-06,Email Campaign,Canada,Mid-Market
CUST-112289,2025-02-10,Organic Search,United Kingdom,SMB
CUST-112290,2024-01-24,Organic Search,United States,SMB
CUST-112291,2025-01-02,Referral,India,SMB
CUST-112292,2025-08-06,Paid Ads,Australia,Enterprise
CUST-112293,2024-06-01,Social Media,United Kingdom,SMB
CUST-112294,2025-03-02,paid ads,Germany,Mid-Market
CUST-112295,2024-02-25,Organic Search,Germany,SMB
CUST-112296,2024-01-20,Paid Ads,United Kingdom,SMB
CUST-112297,2025-06-19,outbound_sales,United States,Mid-Market
CUST-112298,2024-10-01,Direct,United States,SMB
CUST-112299,2024-02-15,Paid Ads,United Kingdom,SMB
CUST-112300,2025-08-27,Email Campaign,Germany,Mid-Market
CUST-112301,2025-02-02,Organic Search,Germany,Mid-Market
CUST-112302,2024-05-31,Organic Search,United States,SMB
CUST-112303,2025-05-29,Email Campaign,United Kingdom,SMB
CUST-112304,2025-01-03,Paid Ads,Germany,Mid-Market
CUST-112305,2025-11-10,Organic Search,Germany,Enterprise
CUST-112306,2025-01-29,Paid Ads,United States,SMB
CUST-112307,2024-11-14,Social Media,United States,SMB
CUST-112308,2025-02-26,Paid Ads,Netherlands,SMB
CUST-112309,2024-05-13,Paid Ads,United States,Mid-Market
CUST-112310,2024-03-23,Social Media,United States,Mid-Market
CUST-112311,2024-08-20,Paid Ads,United States,SMB
CUST-112312,2024-04-08,Organic Search,United Kingdom,SMB
CUST-112313,2024-04-29,Email Campaign,United Kingdom,Mid-Market
CUST-112314,2024-07-22,Organic Search,Germany,SMB
CUST-112315,2024-05-26,Paid Ads,India,SMB
CUST-112316,2024-09-21,Email Campaign,Australia,SMB
CUST-112317,2024-04-30,Referral,United Kingdom,SMB
CUST-112318,2025-09-18,Social Media,Netherlands,Enterprise
CUST-112319,2025-09-14,Referral,United States,SMB
CUST-112320,2025-05-03,Social Media,Canada,SMB
CUST-112321,2025-03-30,Social Media,France,Mid-Market
CUST-112322,2025-02-04,Paid Ads,India,SMB
CUST-112323,2024-01-25,Paid Ads,United States,SMB
CUST-112324,2024-05-06,Referral,United States,SMB
CUST-112325,2024-07-08,Organic Search,France,SMB
CUST-112326,2025-01-11,Paid Ads,Canada,Enterprise
CUST-112327,2025-10-06,Referral,Netherlands,SMB
CUST-112328,2025-09-29,Email Campaign,Netherlands,Mid-Market
CUST-112329,2024-07-05,Email Campaign,United States,SMB
CUST-112330,2025-06-02,Referral,United States,Mid-Market
CUST-112331,2024-03-05,Email Campaign,United Kingdom,Mid-Market
CUST-112332,2025-06-13,outbound_sales,Canada,SMB
CUST-112333,2025-09-06,Organic Search,United Kingdom,Mid-Market
CUST-112334,2025-10-07,Referral,United Kingdom,SMB
CUST-112335,2024-11-17,Direct,United States,Mid-Market
CUST-112336,2025-05-29,Email Campaign,United Kingdom,SMB
CUST-112337,2025-08-14,Organic Search,Germany,Mid-Market
CUST-112338,2025-07-30,Paid Ads,United States,Mid-Market
CUST-112339,2024-08-29,Paid Ads,India,SMB
CUST-112340,2024-07-30,Organic Search,Germany,SMB
CUST-112341,2024-12-28,outbound_sales,United States,Mid-Market
CUST-112342,2024-07-12,Organic Search,Australia,SMB
CUST-112343,2025-02-27,Organic Search,Australia,Mid-Market
CUST-112344,2025-04-29,Paid Ads,United Kingdom,SMB
CUST-112345,2025-05-18,Organic Search,Germany,SMB
CUST-112346,2025-06-12,Paid Ads,Canada,SMB
CUST-112347,2025-04-10,Direct,Germany,SMB
CUST-112348,2024-01-21,Paid Ads,Netherlands,SMB
CUST-112349,2025-02-20,Paid Ads,United States,SMB
CUST-112350,2025-04-25,Paid Ads,United States,SMB
CUST-112351,2025-03-03,organic search,United States,SMB
CUST-112352,2025-01-17,Direct,France,SMB
CUST-112353,2025-04-06,Organic Search,United States,SMB
CUST-112354,2025-08-25,Paid Ads,Canada,SMB
CUST-112355,2024-01-16,Direct,Netherlands,SMB
CUST-112356,2024-09-30,Social Media,Netherlands,SMB
CUST-112357,2025-04-29,Referral,United States,SMB
CUST-112358,2024-10-21,outbound_sales,United States,SMB
CUST-112359,2025-10-02,paid ads,India,SMB
CUST-112360,2024-05-20,Social Media,United Kingdom,Mid-Market
CUST-112361,2024-04-26,paid ads,United States,SMB
CUST-112362,2025-06-10,outbound_sales,Australia,SMB
CUST-112363,2024-03-17,Email Campaign,Germany,SMB
CUST-112364,2024-05-06,Paid Ads,United States,Mid-Market
CUST-112365,2024-07-29,Paid Ads,India,SMB
CUST-112366,2025-08-01,Paid Ads,Germany,Enterprise
CUST-112367,2024-08-10,Paid Ads,France,SMB
CUST-112368,2024-01-13,Referral,United Kingdom,SMB
CUST-112369,2025-03-14,Organic Search,United States,Mid-Market
CUST-112370,2024-10-23,Organic Search,United States,SMB
CUST-112371,2024-10-09,Organic Search,Germany,SMB
CUST-112372,2024-10-14,Organic Search,Germany,SMB
CUST-112373,2025-08-01,Direct,India,SMB
CUST-112374,2024-07-13,Email Campaign,India,SMB
CUST-112375,2025-11-16,Paid Ads,United States,Mid-Market
CUST-112376,2024-09-11,Social Media,United States,Mid-Market
CUST-112377,2024-04-16,Organic Search,Canada,SMB
CUST-112378,2025-01-28,Paid Ads,Germany,SMB
CUST-112379,2025-04-28,Organic Search,United States,Enterprise
CUST-112380,2025-09-23,paid ads,United Kingdom,SMB
CUST-112381,2025-02-23,outbound_sales,Netherlands,SMB
CUST-112382,2025-06-06,Referral,United States,SMB
CUST-112383,2024-08-08,Direct,Germany,SMB
CUST-112384,2025-03-15,Paid Ads,United States,Enterprise
CUST-112385,2024-09-15,Direct,India,Enterprise
CUST-112386,2025-09-14,Paid Ads,United States,SMB
CUST-112387,2024-11-12,Paid Ads,India,SMB
CUST-112388,2025-10-28,Email Campaign,Canada,SMB
CUST-112389,2024-02-29,Paid Ads,Australia,SMB
CUST-112390,2024-11-13,referral,India,Enterprise
CUST-112391,2025-11-22,Social Media,United Kingdom,SMB
CUST-112392,2024-03-19,Paid Ads,United Kingdom,Mid-Market
CUST-112393,2024-02-02,Paid Ads,Canada,Mid-Market
CUST-112394,2025-07-06,Organic Search,Germany,SMB
CUST-112395,2024-04-25,Organic Search,United States,SMB
CUST-112396,2024-10-01,Paid Ads,Canada,SMB
CUST-112397,2024-08-23,Email Campaign,India,SMB
CUST-112398,2024-05-17,Organic Search,India,Mid-Market
CUST-112399,2024-12-05,Organic Search,Australia,SMB
CUST-112400,2025-11-26,Email Campaign,United States,Mid-Market
CUST-112401,2024-05-15,Organic Search,United States,SMB
CUST-112402,2024-06-25,email campaign,India,Mid-Market
CUST-112403,2025-06-08,Referral,United Kingdom,Enterprise
CUST-112404,2025-03-07,Paid Ads,Canada,SMB
CUST-112405,2025-03-31,Organic Search,United States,SMB
CUST-112406,2025-03-15,Email Campaign,Netherlands,Mid-Market
CUST-112407,2024-10-12,Referral,United States,SMB
CUST-112408,2024-02-15,Email Campaign,United Kingdom,SMB
CUST-112409,2024-03-14,Referral,Netherlands,Mid-Market
CUST-112410,2025-04-27,Paid Ads,United States,SMB
CUST-112411,2024-11-22,Email Campaign,United States,SMB
CUST-112412,2025-08-17,Organic Search,United States,SMB
CUST-112413,2024-12-21,referral,Germany,SMB
CUST-112414,2024-01-21,Paid Ads,France,SMB
CUST-112415,2024-05-17,Organic Search,United Kingdom,SMB
CUST-112416,2025-06-18,Referral,United States,SMB
CUST-112417,2024-04-08,Email Campaign,Canada,SMB
CUST-112418,2025-11-29,Organic Search,Germany,Mid-Market
CUST-112419,2024-11-21,Referral,Germany,Mid-Market
CUST-112420,2024-02-16,Paid Ads,United States,Mid-Market
CUST-112421,2025-02-20,Referral,Netherlands,SMB
CUST-112422,2025-01-17,Direct,Germany,SMB
CUST-112423,2025-05-12,Email Campaign,United States,SMB
CUST-112424,2025-05-22,Direct,United States,SMB
CUST-112425,2024-06-08,Organic Search,India,Mid-Market
CUST-112426,2025-03-22,Organic Search,United States,Mid-Market
CUST-112427,2024-07-04,Paid Ads,United States,SMB
CUST-112428,2025-10-31,Direct,United States,SMB
CUST-112429,2024-10-25,Paid Ads,India,SMB
CUST-112430,2025-11-07,Paid Ads,United Kingdom,SMB
CUST-112431,2025-09-11,Referral,Australia,Enterprise
CUST-112432,2024-03-19,Referral,India,SMB
CUST-112433,2024-10-11,Paid Ads,United States,SMB
CUST-112434,2024-11-02,Social Media,United Kingdom,SMB
CUST-112435,2024-12-24,Email Campaign,United States,SMB
CUST-112436,2024-11-12,Email Campaign,Canada,SMB
CUST-112437,2024-04-08,Paid Ads,United States,SMB
CUST-112438,2025-01-30,Email Campaign,United States,SMB
CUST-112439,2024-03-04,Organic Search,United Kingdom,SMB
CUST-112440,2025-03-27,Paid Ads,United States,SMB
CUST-112441,2025-03-11,Direct,Germany,SMB
CUST-112442,2025-05-27,Organic Search,India,Mid-Market
CUST-112443,2024-01-07,Email Campaign,Canada,Mid-Market
