customer_id,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,latest_csat_score,primary_issue_category
CUST-109525,3,21.8,0,4,Feature Request
CUST-109526,1,41.5,0,2,Feature Request
CUST-109527,1,67.5,0,2,Feature Request
CUST-109528,2,29.6,0,1,Technical Bug
CUST-109529,2,18.5,0,5,Billing Inquiry
CUST-109530,1,18.2,1,1,Technical Bug
CUST-109531,0,0.0,0,,None
CUST-109532,2,22.3,1,3,Onboarding Help
CUST-109533,2,59.0,0,2,Feature Request
CUST-109534,1,7.7,0,5,Onboarding Help
CUST-109535,2,23.9,1,2,Billing Inquiry
CUST-109536,2,26.1,1,1,Billing Inquiry
CUST-109537,1,54.1,0,1,Feature Request
CUST-109538,0,0.0,0,,None
CUST-109539,1,54.8,1,1,Onboarding Help
CUST-109540,0,0.0,0,,None
CUST-109541,0,0.0,0,,None
CUST-109542,4,59.6,0,1,Feature Request
CUST-109543,1,20.2,0,4,Billing Inquiry
CUST-109544,1,5.6,0,4,Technical Bug
CUST-109545,2,19.4,0,5,Feature Request
CUST-109546,1,9.2,0,,Onboarding Help
CUST-109547,2,40.8,0,2,Onboarding Help
CUST-109548,0,0.0,0,,None
CUST-109549,0,0.0,0,,None
CUST-109550,0,0.0,0,,None
CUST-109551,4,50.1,0,1,Onboarding Help
CUST-109552,0,0.0,0,,None
CUST-109553,1,68.1,0,2,Onboarding Help
CUST-109554,1,17.8,0,1,Feature Request
CUST-109555,2,60.4,0,1,Feature Request
CUST-109556,1,12.5,0,4,Onboarding Help
CUST-109557,3,68.0,1,1,Feature Request
CUST-109558,1,16.7,0,4,Feature Request
CUST-109559,0,0.0,0,,None
CUST-109560,2,37.2,1,3,Feature Request
CUST-109561,2,66.2,1,1,Feature Request
CUST-109562,0,0.0,0,,None
CUST-109563,0,0.0,0,,None
CUST-109564,0,0.0,0,,None
CUST-109565,1,47.0,0,1,Billing Inquiry
CUST-109566,1,18.1,0,5,Technical Bug
CUST-109567,2,55.0,0,2,Billing Inquiry
CUST-109568,4,25.0,1,1,Onboarding Help
CUST-109569,0,0.0,0,,None
CUST-109570,2,57.4,1,1,Onboarding Help
CUST-109571,1,43.0,1,2,Onboarding Help
CUST-109572,3,50.3,0,3,Onboarding Help
CUST-109573,3,14.6,0,5,Technical Bug
CUST-109574,1,69.6,1,2,Feature Request
CUST-109575,1,20.0,0,,Billing Inquiry
CUST-109576,0,0.0,0,,None
CUST-109577,0,0.0,0,,None
CUST-109578,1,4.0,0,4,Feature Request
CUST-109579,3,46.7,1,2,Onboarding Help
CUST-109580,3,32.0,1,2,Feature Request
CUST-109581,1,43.0,0,2,Onboarding Help
CUST-109582,1,22.7,0,5,Onboarding Help
CUST-109583,1,15.9,0,4,Feature Request
CUST-109584,1,16.2,0,3,Onboarding Help
CUST-109585,2,20.4,0,4,Feature Request
CUST-109586,2,65.8,0,1,Billing Inquiry
CUST-109587,2,26.1,1,3,Technical Bug
CUST-109588,1,3.9,0,5,Billing Inquiry
CUST-109589,0,0.0,0,,None
CUST-109590,1,5.8,0,,Feature Request
CUST-109591,3,60.6,1,1,Onboarding Help
CUST-109592,1,61.2,1,2,Onboarding Help
CUST-109593,0,0.0,0,,None
CUST-109594,0,0.0,0,,None
CUST-109595,0,0.0,0,,None
CUST-109596,5,44.5,0,1,Feature Request
CUST-109597,1,20.5,0,5,Billing Inquiry
CUST-109598,0,0.0,0,,None
CUST-109599,1,14.6,1,3,Feature Request
CUST-109600,1,61.3,1,3,Onboarding Help
CUST-109601,1,21.6,1,2,Onboarding Help
CUST-109602,0,0.0,0,,None
CUST-109603,0,0.0,0,,None
CUST-109604,4,14.4,1,1,Onboarding Help
CUST-109605,2,28.2,1,3,Technical Bug
CUST-109606,1,53.5,0,2,Technical Bug
CUST-109607,2,44.0,0,2,Technical Bug
CUST-109608,2,47.9,0,3,Onboarding Help
CUST-109609,0,0.0,0,,None
CUST-109610,1,15.3,0,3,Billing Inquiry
CUST-109611,0,0.0,0,,None
CUST-109612,3,67.2,0,3,Billing Inquiry
CUST-109613,0,0.0,0,,None
CUST-109614,1,35.0,0,1,Technical Bug
CUST-109615,1,24.7,1,1,Onboarding Help
CUST-109616,2,22.6,0,5,Onboarding Help
CUST-109617,2,19.6,0,2,Technical Bug
CUST-109618,5,16.3,0,1,Onboarding Help
CUST-109619,2,68.7,1,2,Billing Inquiry
CUST-109620,1,11.1,0,5,Technical Bug
CUST-109621,1,44.4,0,3,Onboarding Help
CUST-109622,2,33.8,0,1,Billing Inquiry
CUST-109623,2,12.8,1,1,Onboarding Help
CUST-109624,2,45.9,0,3,Feature Request
CUST-109625,1,22.1,1,3,Onboarding Help
CUST-109626,0,0.0,0,,None
CUST-109627,4,19.5,1,2,Onboarding Help
CUST-109628,0,0.0,0,,None
CUST-109629,0,0.0,0,,None
CUST-109630,1,42.1,0,3,Onboarding Help
CUST-109631,0,0.0,0,,None
CUST-109632,1,15.0,0,2,Feature Request
CUST-109633,1,36.3,0,1,Technical Bug
CUST-109634,1,66.2,0,1,Technical Bug
CUST-109635,1,10.3,0,4,Technical Bug
CUST-109636,4,63.7,1,3,Feature Request
CUST-109637,0,0.0,0,,None
CUST-109638,1,53.8,0,1,Feature Request
CUST-109639,2,45.8,1,1,Technical Bug
CUST-109640,1,20.1,0,4,Billing Inquiry
CUST-109641,2,49.2,1,3,Onboarding Help
CUST-109642,7,39.0,0,3,Technical Bug
CUST-109643,0,0.0,0,,None
CUST-109644,2,22.7,0,,Onboarding Help
CUST-109645,2,3.1,0,5,Billing Inquiry
CUST-109646,3,58.7,1,2,Billing Inquiry
CUST-109647,3,19.7,1,2,Feature Request
CUST-109648,1,10.2,0,4,Onboarding Help
CUST-109649,0,0.0,0,,None
CUST-109650,0,0.0,0,,None
CUST-109651,4,9.2,0,5,Onboarding Help
CUST-109652,0,0.0,0,,None
CUST-109653,2,19.7,1,3,Technical Bug
CUST-109654,2,22.9,0,4,Technical Bug
CUST-109655,0,0.0,0,,None
CUST-109656,1,42.0,0,1,Onboarding Help
CUST-109657,4,22.3,1,1,Billing Inquiry
CUST-109658,0,0.0,0,,None
CUST-109659,2,68.9,0,3,Billing Inquiry
CUST-109660,1,12.6,0,5,Billing Inquiry
CUST-109661,0,0.0,0,,None
CUST-109662,0,0.0,0,,None
CUST-109663,0,0.0,0,,None
CUST-109664,1,45.5,0,1,Technical Bug
CUST-109665,2,16.2,0,5,Technical Bug
CUST-109666,5,48.8,0,3,Technical Bug
CUST-109667,0,0.0,0,,None
CUST-109668,1,17.2,0,4,Technical Bug
CUST-109669,1,30.8,1,1,Onboarding Help
CUST-109670,1,52.7,0,1,Billing Inquiry
CUST-109671,0,0.0,0,,None
CUST-109672,2,34.6,0,1,Onboarding Help
CUST-109673,0,0.0,0,,None
CUST-109674,1,17.8,0,5,Billing Inquiry
CUST-109675,0,0.0,0,,None
CUST-109676,1,5.2,0,4,Billing Inquiry
CUST-109677,3,35.3,0,2,Billing Inquiry
CUST-109678,2,10.3,0,,Technical Bug
CUST-109679,2,21.7,0,3,Technical Bug
CUST-109680,0,0.0,0,,None
CUST-109681,2,21.5,0,4,Onboarding Help
CUST-109682,0,0.0,0,,None
CUST-109683,1,50.2,0,2,Billing Inquiry
CUST-109684,2,8.8,0,4,Feature Request
CUST-109685,0,0.0,0,,None
CUST-109686,1,7.0,0,4,Onboarding Help
CUST-109687,0,0.0,0,,None
CUST-109688,2,66.0,0,1,Billing Inquiry
CUST-109689,2,68.7,0,1,Billing Inquiry
CUST-109690,0,0.0,0,,None
CUST-109691,0,0.0,0,,None
CUST-109692,2,13.3,0,5,Billing Inquiry
CUST-109693,5,61.2,0,2,Technical Bug
CUST-109694,4,4.8,0,4,Technical Bug
CUST-109695,4,70.6,0,1,Feature Request
CUST-109696,3,72.0,1,2,Onboarding Help
CUST-109697,0,0.0,0,,None
CUST-109698,4,17.2,0,1,Billing Inquiry
CUST-109699,2,15.2,0,,Billing Inquiry
CUST-109700,3,15.3,0,1,Feature Request
CUST-109701,1,46.4,1,3,Onboarding Help
CUST-109702,3,61.2,1,3,Onboarding Help
CUST-109703,0,0.0,0,,None
CUST-109704,4,36.6,0,2,Billing Inquiry
CUST-109705,2,39.6,0,2,Technical Bug
CUST-109706,0,0.0,0,,None
CUST-109707,4,40.8,0,1,Technical Bug
CUST-109708,0,0.0,0,,None
CUST-109709,1,20.0,0,2,Feature Request
CUST-109710,2,46.3,1,2,Feature Request
CUST-109711,1,18.5,0,5,Feature Request
CUST-109712,2,7.7,0,5,Feature Request
CUST-109713,6,39.4,1,2,Technical Bug
CUST-109714,0,0.0,0,,None
CUST-109715,0,0.0,0,,None
CUST-109716,1,25.0,1,2,Billing Inquiry
CUST-109717,2,68.0,0,1,Onboarding Help
CUST-109718,0,0.0,0,,None
CUST-109719,1,14.6,0,5,Feature Request
CUST-109720,0,0.0,0,,None
CUST-109721,0,0.0,0,,None
CUST-109722,3,69.5,0,2,Feature Request
CUST-109723,3,53.5,0,1,Billing Inquiry
CUST-109724,4,42.1,1,2,Onboarding Help
CUST-109725,0,0.0,0,,None
CUST-109726,0,0.0,0,,None
CUST-109727,1,25.9,0,1,Feature Request
CUST-109728,1,2.4,0,4,Feature Request
CUST-109729,3,29.2,1,1,Feature Request
CUST-109730,3,39.7,1,1,Feature Request
CUST-109731,0,0.0,0,,None
CUST-109732,3,27.9,1,3,Feature Request
CUST-109733,1,12.7,0,3,Feature Request
CUST-109734,2,67.8,0,2,Feature Request
CUST-109735,0,0.0,0,,None
CUST-109736,4,22.5,1,2,Technical Bug
CUST-109737,0,0.0,0,,None
CUST-109738,2,30.8,1,1,Onboarding Help
CUST-109739,2,44.7,0,2,Billing Inquiry
CUST-109740,0,0.0,0,,None
CUST-109741,1,37.5,0,2,Billing Inquiry
CUST-109742,0,0.0,0,,None
CUST-109743,1,18.2,0,5,Technical Bug
CUST-109744,1,34.8,1,1,Billing Inquiry
CUST-109745,0,0.0,0,,None
CUST-109746,0,0.0,0,,None
CUST-109747,2,39.0,0,2,Feature Request
CUST-109748,0,0.0,0,,None
CUST-109749,2,10.9,0,5,Technical Bug
CUST-109750,1,51.6,1,2,Billing Inquiry
CUST-109751,1,54.7,1,3,Onboarding Help
CUST-109752,1,58.0,1,2,Billing Inquiry
CUST-109753,0,0.0,0,,None
CUST-109754,3,38.7,0,1,Onboarding Help
CUST-109755,2,12.4,0,5,Billing Inquiry
CUST-109756,0,0.0,0,,None
CUST-109757,1,50.5,1,2,Feature Request
CUST-109758,2,47.7,0,1,Onboarding Help
CUST-109759,2,33.8,0,3,Technical Bug
CUST-109760,1,11.9,0,5,Feature Request
CUST-109761,1,2.6,0,5,Technical Bug
CUST-109762,1,16.9,0,4,Technical Bug
CUST-109763,3,67.7,1,2,Technical Bug
CUST-109764,2,13.0,1,1,Onboarding Help
CUST-109765,5,45.2,0,2,Onboarding Help
CUST-109766,0,0.0,0,,None
CUST-109767,4,37.2,0,1,Billing Inquiry
CUST-109768,3,15.4,0,4,Feature Request
CUST-109769,2,59.0,0,3,Onboarding Help
CUST-109770,1,11.5,0,,Technical Bug
CUST-109771,1,60.3,0,3,Technical Bug
CUST-109772,1,3.5,0,4,Feature Request
CUST-109773,0,0.0,0,,None
CUST-109774,3,50.7,0,2,Technical Bug
CUST-109775,0,0.0,0,,None
CUST-109776,1,12.3,1,1,Billing Inquiry
CUST-109777,2,7.6,0,,Billing Inquiry
CUST-109778,6,27.2,0,1,Technical Bug
CUST-109779,3,55.9,0,1,Technical Bug
CUST-109780,1,20.5,0,5,Technical Bug
CUST-109781,2,8.7,0,5,Feature Request
CUST-109782,1,7.8,0,5,Onboarding Help
CUST-109783,2,61.9,0,3,Billing Inquiry
CUST-109784,1,2.8,0,4,Technical Bug
CUST-109785,1,47.9,0,3,Technical Bug
CUST-109786,4,41.6,1,2,Technical Bug
CUST-109787,2,4.1,0,,Billing Inquiry
CUST-109788,0,0.0,0,,None
CUST-109789,1,27.4,0,3,Technical Bug
CUST-109790,2,45.8,1,1,Onboarding Help
CUST-109791,1,13.6,0,4,Onboarding Help
CUST-109792,0,0.0,0,,None
CUST-109793,2,29.0,1,1,Onboarding Help
CUST-109794,1,10.1,0,5,Feature Request
CUST-109795,0,0.0,0,,None
CUST-109796,0,0.0,0,,None
CUST-109797,1,14.0,0,5,Technical Bug
CUST-109798,4,65.4,1,3,Billing Inquiry
CUST-109799,1,54.5,0,2,Feature Request
CUST-109800,1,22.9,0,,Technical Bug
CUST-109801,1,5.3,0,5,Onboarding Help
CUST-109802,0,0.0,0,,None
CUST-109803,1,46.6,1,3,Technical Bug
CUST-109804,3,30.8,1,2,Onboarding Help
CUST-109805,0,0.0,0,,None
CUST-109806,2,27.3,0,1,Technical Bug
CUST-109807,1,61.7,0,2,Billing Inquiry
CUST-109808,4,44.4,0,3,Technical Bug
CUST-109809,3,26.1,0,3,Feature Request
CUST-109810,3,40.9,0,2,Onboarding Help
CUST-109811,0,0.0,0,,None
CUST-109812,2,64.0,0,3,Onboarding Help
CUST-109813,2,20.5,0,4,Feature Request
CUST-109814,2,21.8,0,1,Billing Inquiry
CUST-109815,1,65.9,1,3,Onboarding Help
CUST-109816,2,40.9,0,3,Billing Inquiry
CUST-109817,0,0.0,0,,None
CUST-109818,1,64.5,0,2,Technical Bug
CUST-109819,0,0.0,0,,None
CUST-109820,4,42.3,0,1,Onboarding Help
CUST-109821,1,2.8,0,4,Feature Request
CUST-109822,2,36.1,1,2,Billing Inquiry
CUST-109823,1,36.3,1,3,Feature Request
CUST-109824,3,65.9,0,3,Feature Request
CUST-109825,0,0.0,0,,None
CUST-109826,0,0.0,0,,None
CUST-109827,0,0.0,0,,None
CUST-109828,1,22.9,0,4,Technical Bug
CUST-109829,2,61.1,1,2,Billing Inquiry
CUST-109830,1,52.1,0,3,Technical Bug
CUST-109831,3,13.4,0,2,Technical Bug
CUST-109832,1,7.8,0,4,Feature Request
CUST-109833,2,57.4,0,1,Technical Bug
CUST-109834,3,21.9,1,1,Feature Request
CUST-109835,2,21.7,0,,Technical Bug
CUST-109836,2,37.0,0,1,Technical Bug
CUST-109837,2,25.2,0,1,Technical Bug
CUST-109838,0,0.0,0,,None
CUST-109839,1,65.6,1,3,Onboarding Help
CUST-109840,3,20.2,0,2,Technical Bug
CUST-109841,2,49.3,1,2,Technical Bug
CUST-109842,1,13.1,0,5,Onboarding Help
CUST-109843,1,22.3,0,5,Onboarding Help
CUST-109844,1,26.9,1,3,Billing Inquiry
CUST-109845,0,0.0,0,,None
CUST-109846,2,30.1,1,3,Onboarding Help
CUST-109847,4,14.3,0,1,Feature Request
CUST-109848,1,40.2,0,3,Onboarding Help
CUST-109849,2,29.4,1,3,Onboarding Help
CUST-109850,0,0.0,0,,None
CUST-109851,5,43.1,1,2,Billing Inquiry
CUST-109852,2,16.3,0,2,Technical Bug
CUST-109853,1,10.2,0,5,Technical Bug
CUST-109854,0,0.0,0,,None
CUST-109855,0,0.0,0,,None
CUST-109856,2,56.9,0,1,Feature Request
CUST-109857,2,42.3,1,2,Technical Bug
CUST-109858,1,71.2,1,2,Feature Request
CUST-109859,1,30.9,1,2,Technical Bug
CUST-109860,0,0.0,0,,None
CUST-109861,2,26.5,1,1,Technical Bug
CUST-109862,3,55.7,0,2,Feature Request
CUST-109863,0,0.0,0,,None
CUST-109864,1,58.6,1,3,Feature Request
CUST-109865,4,55.4,1,1,Billing Inquiry
CUST-109866,0,0.0,0,,None
CUST-109867,3,18.8,1,3,Billing Inquiry
CUST-109868,0,0.0,0,,None
CUST-109869,2,16.9,1,1,Feature Request
CUST-109870,2,36.8,0,3,Onboarding Help
CUST-109871,1,15.8,0,5,Feature Request
CUST-109872,1,14.0,1,2,Feature Request
CUST-109873,0,0.0,0,,None
CUST-109874,0,0.0,0,,None
CUST-109875,0,0.0,0,,None
CUST-109876,1,17.1,0,,Onboarding Help
CUST-109877,1,15.2,0,5,Technical Bug
CUST-109878,3,68.9,0,1,Feature Request
CUST-109879,2,18.0,1,2,Onboarding Help
CUST-109880,0,0.0,0,,None
CUST-109881,0,0.0,0,,None
CUST-109882,3,36.5,0,2,Billing Inquiry
CUST-109883,0,0.0,0,,None
CUST-109884,0,0.0,0,,None
CUST-109885,1,9.3,0,4,Feature Request
CUST-109886,2,49.3,1,2,Feature Request
CUST-109887,0,0.0,0,,None
CUST-109888,2,21.9,0,,Billing Inquiry
CUST-109889,0,0.0,0,,None
CUST-109890,1,23.4,0,4,Onboarding Help
CUST-109891,0,0.0,0,,None
CUST-109892,4,49.6,0,2,Billing Inquiry
CUST-109893,1,62.0,1,1,Technical Bug
CUST-109894,2,30.3,1,2,Onboarding Help
CUST-109895,1,53.9,1,2,Billing Inquiry
CUST-109896,2,7.2,0,5,Technical Bug
CUST-109897,1,23.8,0,5,Technical Bug
CUST-109898,1,6.8,0,4,Feature Request
CUST-109899,3,52.3,1,2,Billing Inquiry
CUST-109900,0,0.0,0,,None
CUST-109901,2,64.0,1,1,Onboarding Help
CUST-109902,1,12.9,0,5,Feature Request
CUST-109903,2,8.9,0,4,Technical Bug
CUST-109904,0,0.0,0,,None
CUST-109905,4,53.5,1,3,Billing Inquiry
CUST-109906,0,0.0,0,,None
CUST-109907,1,33.7,0,3,Technical Bug
CUST-109908,2,50.4,1,2,Billing Inquiry
CUST-109909,1,58.2,0,3,Onboarding Help
CUST-109910,4,22.8,0,1,Feature Request
CUST-109911,2,49.8,1,1,Billing Inquiry
CUST-109912,0,0.0,0,,None
CUST-109913,3,28.0,1,1,Billing Inquiry
CUST-109914,1,21.6,0,1,Technical Bug
CUST-109915,0,0.0,0,,None
CUST-109916,0,0.0,0,,None
CUST-109917,2,48.5,0,2,Technical Bug
CUST-109918,1,19.9,0,5,Feature Request
CUST-109919,2,49.4,0,2,Onboarding Help
CUST-109920,0,0.0,0,,None
CUST-109921,2,70.7,0,2,Technical Bug
CUST-109922,2,13.0,0,4,Technical Bug
CUST-109923,0,0.0,0,,None
CUST-109924,1,16.2,1,2,Technical Bug
CUST-109925,0,0.0,0,,None
CUST-109926,1,11.6,0,4,Billing Inquiry
CUST-109927,5,47.6,0,3,Onboarding Help
CUST-109928,1,23.1,0,4,Billing Inquiry
CUST-109929,2,56.0,1,3,Technical Bug
CUST-109930,3,67.0,1,2,Technical Bug
CUST-109931,0,0.0,0,,None
CUST-109932,1,59.6,1,1,Billing Inquiry
CUST-109933,6,48.6,1,2,Feature Request
CUST-109934,3,7.8,0,4,Billing Inquiry
CUST-109935,1,71.6,0,2,Technical Bug
CUST-109936,1,67.6,1,3,Onboarding Help
CUST-109937,2,10.1,0,4,Technical Bug
CUST-109938,1,64.0,1,1,Billing Inquiry
CUST-109939,0,0.0,0,,None
CUST-109940,2,28.6,0,2,Technical Bug
CUST-109941,2,44.5,1,1,Technical Bug
CUST-109942,3,53.9,1,2,Onboarding Help
CUST-109943,2,42.0,1,3,Feature Request
CUST-109944,0,0.0,0,,None
CUST-109945,2,11.9,0,5,Onboarding Help
CUST-109946,2,31.8,0,1,Feature Request
CUST-109947,2,21.3,0,5,Feature Request
CUST-109948,2,53.3,0,2,Onboarding Help
CUST-109949,3,52.1,0,2,Feature Request
CUST-109950,4,64.6,1,2,Technical Bug
CUST-109951,0,0.0,0,,None
CUST-109952,0,0.0,0,,None
CUST-109953,0,0.0,0,,None
CUST-109954,1,17.9,0,,Feature Request
CUST-109955,1,2.5,0,4,Onboarding Help
CUST-109956,3,18.1,0,3,Onboarding Help
CUST-109957,1,9.2,0,5,Billing Inquiry
CUST-109958,3,36.2,0,1,Feature Request
CUST-109959,1,39.8,0,3,Onboarding Help
CUST-109960,2,69.9,0,3,Technical Bug
CUST-109961,1,10.5,0,5,Onboarding Help
CUST-109962,3,63.2,1,3,Feature Request
CUST-109963,5,42.9,0,3,Onboarding Help
CUST-109964,1,6.2,0,4,Feature Request
CUST-109965,2,17.8,1,3,Onboarding Help
CUST-109966,1,47.1,0,3,Billing Inquiry
CUST-109967,2,21.7,0,3,Technical Bug
CUST-109968,2,22.7,0,4,Feature Request
CUST-109969,0,0.0,0,,None
CUST-109970,1,28.5,0,3,Technical Bug
CUST-109971,2,29.5,1,2,Feature Request
CUST-109972,2,27.7,0,1,Feature Request
CUST-109973,1,15.3,0,4,Technical Bug
CUST-109974,1,19.0,0,5,Onboarding Help
CUST-109975,1,28.1,0,1,Feature Request
CUST-109976,1,16.9,0,,Onboarding Help
CUST-109977,2,41.8,0,1,Feature Request
CUST-109978,1,33.2,1,3,Billing Inquiry
CUST-109979,0,0.0,0,,None
CUST-109980,0,0.0,0,,None
CUST-109981,0,0.0,0,,None
CUST-109982,6,34.2,0,3,Feature Request
CUST-109983,4,56.8,1,2,Onboarding Help
CUST-109984,1,20.0,0,4,Technical Bug
CUST-109985,3,63.6,1,1,Feature Request
CUST-109986,3,18.2,1,1,Billing Inquiry
CUST-109987,1,51.8,0,3,Billing Inquiry
CUST-109988,0,0.0,0,,None
CUST-109989,1,6.3,0,5,Billing Inquiry
CUST-109990,1,15.2,0,,Billing Inquiry
CUST-109991,1,5.3,0,5,Onboarding Help
CUST-109992,1,56.1,1,1,Feature Request
CUST-109993,3,59.0,1,3,Technical Bug
CUST-109994,0,0.0,0,,None
CUST-109995,0,0.0,0,,None
CUST-109996,2,58.2,0,1,Technical Bug
CUST-109997,1,13.1,0,1,Feature Request
CUST-109998,0,0.0,0,,None
CUST-109999,2,39.9,0,1,Onboarding Help
CUST-110000,1,20.8,0,5,Feature Request
CUST-110001,0,0.0,0,,None
CUST-110002,1,25.9,1,2,Feature Request
CUST-110003,6,23.9,1,1,Feature Request
CUST-110004,1,53.4,0,1,Feature Request
CUST-110005,0,0.0,0,,None
CUST-110006,2,10.1,0,5,Technical Bug
CUST-110007,2,5.3,0,,Onboarding Help
CUST-110008,3,35.9,1,3,Technical Bug
CUST-110009,3,48.9,0,1,Technical Bug
CUST-110010,3,12.0,0,3,Billing Inquiry
CUST-110011,2,13.6,0,5,Billing Inquiry
CUST-110012,1,27.0,1,3,Onboarding Help
CUST-110013,1,10.6,0,4,Technical Bug
CUST-110014,1,38.9,0,2,Feature Request
CUST-110015,4,38.4,1,3,Billing Inquiry
CUST-110016,0,0.0,0,,None
CUST-110017,2,25.3,0,1,Billing Inquiry
CUST-110018,3,30.5,0,1,Technical Bug
CUST-110019,2,21.6,0,4,Onboarding Help
CUST-110020,0,0.0,0,,None
CUST-110021,1,51.5,1,1,Onboarding Help
CUST-110022,2,24.8,0,2,Onboarding Help
CUST-110023,1,15.0,1,1,Onboarding Help
CUST-110024,3,59.2,0,3,Technical Bug
CUST-110025,0,0.0,0,,None
CUST-110026,2,24.2,1,2,Billing Inquiry
CUST-110027,1,46.5,1,2,Feature Request
CUST-110028,2,18.6,0,2,Feature Request
CUST-110029,2,19.5,0,1,Technical Bug
CUST-110030,1,69.9,0,3,Feature Request
CUST-110031,2,63.3,0,1,Feature Request
CUST-110032,0,0.0,0,,None
CUST-110033,1,12.1,0,,Onboarding Help
CUST-110034,2,65.8,0,2,Feature Request
CUST-110035,2,24.5,1,2,Feature Request
CUST-110036,0,0.0,0,,None
CUST-110037,2,25.9,1,1,Billing Inquiry
CUST-110038,0,0.0,0,,None
CUST-110039,5,28.7,0,3,Technical Bug
CUST-110040,1,15.4,0,4,Technical Bug
CUST-110041,0,0.0,0,,None
CUST-110042,3,44.6,1,3,Billing Inquiry
CUST-110043,2,46.3,1,1,Technical Bug
CUST-110044,1,21.3,0,1,Technical Bug
CUST-110045,0,0.0,0,,None
CUST-110046,2,48.2,0,2,Feature Request
CUST-110047,2,15.6,0,5,Billing Inquiry
CUST-110048,4,20.0,0,3,Onboarding Help
CUST-110049,3,40.6,0,3,Billing Inquiry
CUST-110050,3,29.9,0,3,Technical Bug
CUST-110051,0,0.0,0,,None
CUST-110052,2,52.5,1,2,Technical Bug
CUST-110053,3,39.7,1,2,Feature Request
CUST-110054,3,40.0,0,3,Feature Request
CUST-110055,2,3.0,0,5,Billing Inquiry
CUST-110056,0,0.0,0,,None
CUST-110057,1,24.2,1,3,Billing Inquiry
CUST-110058,4,64.3,0,2,Onboarding Help
CUST-110059,1,12.8,0,5,Feature Request
CUST-110060,0,0.0,0,,None
CUST-110061,1,12.0,1,3,Feature Request
CUST-110062,4,43.0,0,3,Technical Bug
CUST-110063,1,9.1,0,,Feature Request
CUST-110064,1,53.2,1,3,Onboarding Help
CUST-110065,2,54.7,1,3,Feature Request
CUST-110066,2,17.0,0,5,Onboarding Help
CUST-110067,1,17.8,0,4,Technical Bug
CUST-110068,2,36.0,0,3,Feature Request
CUST-110069,1,10.5,0,4,Technical Bug
CUST-110070,1,19.9,0,4,Onboarding Help
CUST-110071,0,0.0,0,,None
CUST-110072,0,0.0,0,,None
CUST-110073,2,33.5,0,1,Billing Inquiry
CUST-110074,0,0.0,0,,None
CUST-110075,0,0.0,0,,None
CUST-110076,1,13.0,0,5,Billing Inquiry
CUST-110077,3,8.6,0,5,Technical Bug
CUST-110078,0,0.0,0,,None
CUST-110079,2,37.6,1,2,Feature Request
CUST-110080,0,0.0,0,,None
CUST-110081,0,0.0,0,,None
CUST-110082,3,23.0,1,2,Feature Request
CUST-110083,1,4.5,0,,Onboarding Help
CUST-110084,1,23.3,0,4,Billing Inquiry
CUST-110085,4,14.8,0,2,Technical Bug
CUST-110086,3,19.3,0,5,Onboarding Help
CUST-110087,1,16.1,0,4,Technical Bug
CUST-110088,1,7.3,0,5,Feature Request
CUST-110089,2,39.5,0,2,Feature Request
CUST-110090,1,12.4,0,4,Technical Bug
CUST-110091,1,50.3,0,2,Feature Request
CUST-110092,2,54.5,0,2,Billing Inquiry
CUST-110093,1,45.8,1,2,Onboarding Help
CUST-110094,1,8.4,0,5,Onboarding Help
CUST-110095,4,68.8,1,1,Feature Request
CUST-110096,0,0.0,0,,None
CUST-110097,0,0.0,0,,None
CUST-110098,3,51.3,1,2,Feature Request
CUST-110099,2,60.3,0,3,Onboarding Help
CUST-110100,3,53.9,0,3,Billing Inquiry
CUST-110101,1,20.2,0,,Billing Inquiry
CUST-110102,2,63.4,1,1,Feature Request
CUST-110103,5,60.3,0,1,Billing Inquiry
CUST-110104,4,68.7,1,1,Onboarding Help
CUST-110105,3,44.3,1,1,Feature Request
CUST-110106,2,13.8,0,3,Technical Bug
CUST-110107,1,44.8,0,2,Technical Bug
CUST-110108,2,40.8,1,2,Onboarding Help
CUST-110109,3,5.0,0,4,Feature Request
CUST-110110,0,0.0,0,,None
CUST-110111,2,16.4,0,3,Billing Inquiry
CUST-110112,1,6.5,0,5,Billing Inquiry
CUST-110113,0,0.0,0,,None
CUST-110114,0,0.0,0,,None
CUST-110115,0,0.0,0,,None
CUST-110116,1,30.6,1,1,Feature Request
CUST-110117,0,0.0,0,,None
CUST-110118,0,0.0,0,,None
CUST-110119,1,17.2,0,5,Technical Bug
CUST-110120,2,20.9,0,2,Technical Bug
CUST-110121,1,17.3,1,1,Feature Request
CUST-110122,0,0.0,0,,None
CUST-110123,1,7.1,0,4,Technical Bug
CUST-110124,1,14.0,0,5,Onboarding Help
CUST-110125,1,23.1,1,3,Onboarding Help
CUST-110126,2,56.5,1,1,Feature Request
CUST-110127,2,56.3,0,2,Onboarding Help
CUST-110128,2,29.8,0,2,Billing Inquiry
CUST-110129,1,35.8,0,1,Feature Request
CUST-110130,2,63.3,0,1,Onboarding Help
CUST-110131,2,20.7,0,4,Technical Bug
CUST-110132,1,15.6,0,4,Technical Bug
CUST-110133,0,0.0,0,,None
CUST-110134,0,0.0,0,,None
CUST-110135,2,61.0,1,3,Onboarding Help
CUST-110136,1,2.4,0,5,Onboarding Help
CUST-110137,2,35.6,1,2,Billing Inquiry
