subscription_id,customer_id,plan_name,billing_cycle,monthly_recurring_revenue,start_date,end_date,subscription_status,churn_reason
SUB-209369,CUST-109369,Starter,Monthly,49.0,2024-09-30,2025-02-10,Churned,High Price / Budget Cuts
SUB-209370,CUST-109370,Professional,Monthly,149.0,2025-08-20,,Active,
SUB-209371,CUST-109371,Starter,Monthly,49.0,2025-10-07,2025-11-07,Churned,Business Closed / Downsized
SUB-209372,CUST-109372,Enterprise,Annual,424.15,2024-12-18,,Active,
SUB-209373,CUST-109373,Professional,Monthly,149.0,2025-07-28,,Active,
SUB-209374,CUST-109374,Custom Enterprise,Annual,1019.15,2025-07-06,,Active,
SUB-209375,CUST-109375,Enterprise,Annual,424.15,2024-09-28,,Active,
SUB-209376,CUST-109376,Starter,Monthly,49.0,2024-04-09,2024-09-27,Churned,High Price / Budget Cuts
SUB-209377,CUST-109377,Starter,Monthly,49.0,2024-02-02,2024-02-20,Churned,Business Closed / Downsized
SUB-209378,CUST-109378,Starter,Monthly,49.0,2025-11-19,2025-12-31,Churned,Business Closed / Downsized
SUB-209379,CUST-109379,Professional,Monthly,149.0,2024-07-28,2024-08-21,Churned,Switched to Competitor
SUB-209380,CUST-109380,Starter,Monthly,49.0,2025-10-21,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-209381,CUST-109381,Professional,Annual,126.65,2025-05-24,,Active,
SUB-209382,CUST-109382,Enterprise,Monthly,499.0,2024-06-07,,Active,
SUB-209383,CUST-109383,Professional,Monthly,149.0,2025-01-22,,Active,
SUB-209384,CUST-109384,Starter,Monthly,49.0,2025-09-12,2025-09-29,Churned,Poor Customer Support Experience
SUB-209385,CUST-109385,Starter,Annual,41.65,2025-11-24,,Active,
SUB-209386,CUST-109386,Starter,Monthly,49.0,2025-07-06,2025-08-24,Churned,Poor Customer Support Experience
SUB-209387,CUST-109387,Professional,Monthly,149.0,2025-07-11,2025-11-02,Churned,Missing Core Features
SUB-209388,CUST-109388,Starter,Monthly,49.0,2024-03-25,2024-04-11,Churned,Difficult Onboarding / Low Adoption
SUB-209389,CUST-109389,Starter,Monthly,49.0,2025-08-03,2025-12-31,Churned,Business Closed / Downsized
SUB-209390,CUST-109390,Starter,Monthly,49.0,2025-04-12,2025-08-06,Churned,Switched to Competitor
SUB-209391,CUST-109391,Starter,Monthly,49.0,2024-09-19,2025-01-09,Churned,Business Closed / Downsized
SUB-209392,CUST-109392,Starter,Monthly,49.0,2024-10-07,2025-01-24,Churned,High Price / Budget Cuts
SUB-209393,CUST-109393,Professional,Monthly,149.0,2025-01-30,2025-03-11,Churned,Switched to Competitor
SUB-209394,CUST-109394,Professional,Monthly,149.0,2025-06-11,2025-08-07,Churned,Switched to Competitor
SUB-209395,CUST-109395,Starter,Monthly,49.0,2024-05-18,2024-08-23,Churned,High Price / Budget Cuts
SUB-209396,CUST-109396,Starter,Monthly,49.0,2025-08-19,2025-12-31,Churned,Missing Core Features
SUB-209397,CUST-109397,Professional,Monthly,149.0,2025-08-08,2025-10-18,Churned,Difficult Onboarding / Low Adoption
SUB-209398,CUST-109398,Custom Enterprise,Monthly,1199.0,2024-10-02,,Active,
SUB-209399,CUST-109399,Enterprise,Annual,424.15,2025-07-31,,Active,
SUB-209400,CUST-109400,Starter,Monthly,49.0,2024-07-14,2025-10-20,Churned,Switched to Competitor
SUB-209401,CUST-109401,Starter,Monthly,49.0,2025-05-23,,Active,
SUB-209402,CUST-109402,Professional,Monthly,149.0,2025-06-11,2025-10-14,Churned,Switched to Competitor
SUB-209403,CUST-109403,Professional,Monthly,149.0,2025-02-19,2025-05-03,Churned,Missing Core Features
SUB-209404,CUST-109404,Professional,Annual,126.65,2024-03-19,,Active,
SUB-209405,CUST-109405,Professional,Annual,126.65,2025-07-31,,Active,
SUB-209406,CUST-109406,Professional,Monthly,149.0,2024-01-02,2024-05-23,Churned,Switched to Competitor
SUB-209407,CUST-109407,Professional,Monthly,149.0,2024-01-24,,Active,
SUB-209408,CUST-109408,Starter,Annual,41.65,2025-01-12,,Active,
SUB-209409,CUST-109409,Custom Enterprise,Annual,1019.15,2024-08-14,,Active,
SUB-209410,CUST-109410,Starter,Monthly,49.0,2025-06-01,2025-11-25,Churned,Business Closed / Downsized
SUB-209411,CUST-109411,Enterprise,Monthly,499.0,2024-06-22,,Active,
SUB-209412,CUST-109412,Starter,Monthly,49.0,2025-09-09,2025-10-31,Churned,High Price / Budget Cuts
SUB-209413,CUST-109413,Professional,Annual,126.65,2025-08-08,,Active,
SUB-209414,CUST-109414,Enterprise,Annual,424.15,2025-09-21,,Active,
SUB-209415,CUST-109415,Professional,Monthly,149.0,2025-10-18,2025-12-31,Churned,Poor Customer Support Experience
SUB-209416,CUST-109416,Professional,Monthly,149.0,2025-04-01,,Active,
SUB-209417,CUST-109417,Custom Enterprise,Monthly,1199.0,2025-04-23,,Active,
SUB-209418,CUST-109418,Custom Enterprise,Annual,1019.15,2025-01-16,,Active,
SUB-209419,CUST-109419,Professional,Monthly,149.0,2025-08-09,2025-12-31,Churned,High Price / Budget Cuts
SUB-209420,CUST-109420,Starter,Annual,41.65,2024-12-10,2025-05-27,Churned,High Price / Budget Cuts
SUB-209421,CUST-109421,Starter,Monthly,49.0,2025-01-11,2025-02-11,Churned,Missing Core Features
SUB-209422,CUST-109422,Professional,Monthly,149.0,2024-05-21,2025-02-17,Churned,Missing Core Features
SUB-209423,CUST-109423,Starter,Monthly,49.0,2025-06-21,2025-12-31,Churned,Business Closed / Downsized
SUB-209424,CUST-109424,Starter,Monthly,49.0,2025-11-10,2025-12-31,Churned,Business Closed / Downsized
SUB-209425,CUST-109425,Enterprise,Annual,424.15,2025-04-14,,Active,
SUB-209426,CUST-109426,Starter,Monthly,49.0,2024-09-06,2024-09-21,Churned,Switched to Competitor
SUB-209427,CUST-109427,Enterprise,Annual,424.15,2025-05-17,,Active,
SUB-209428,CUST-109428,Starter,Annual,41.65,2025-01-06,2025-04-16,Churned,Difficult Onboarding / Low Adoption
SUB-209429,CUST-109429,Professional,Monthly,149.0,2024-03-03,2024-09-08,Churned,Poor Customer Support Experience
SUB-209430,CUST-109430,Starter,Monthly,49.0,2024-01-17,2024-05-02,Churned,Difficult Onboarding / Low Adoption
SUB-209431,CUST-109431,Starter,Annual,41.65,2024-11-10,2025-03-27,Churned,Business Closed / Downsized
SUB-209432,CUST-109432,Professional,Monthly,149.0,2025-11-25,2025-12-31,Churned,High Price / Budget Cuts
SUB-209433,CUST-109433,Starter,Monthly,49.0,2025-09-23,,Active,
SUB-209434,CUST-109434,Starter,Monthly,49.0,2025-11-07,2025-12-31,Churned,Switched to Competitor
SUB-209435,CUST-109435,Starter,Monthly,49.0,2025-09-29,2025-12-31,Churned,Switched to Competitor
SUB-209436,CUST-109436,Professional,Monthly,149.0,2025-04-05,2025-06-10,Churned,Switched to Competitor
SUB-209437,CUST-109437,Professional,Monthly,149.0,2024-11-09,,Active,
SUB-209438,CUST-109438,Professional,Monthly,149.0,2025-03-20,,Active,
SUB-209439,CUST-109439,Starter,Monthly,49.0,2025-04-02,2025-08-19,Churned,Switched to Competitor
SUB-209440,CUST-109440,Professional,Monthly,149.0,2024-02-11,,Active,
SUB-209441,CUST-109441,Starter,Monthly,49.0,2024-11-17,2025-07-09,Churned,High Price / Budget Cuts
SUB-209442,CUST-109442,Enterprise,Annual,424.15,2024-02-16,,Active,
SUB-209443,CUST-109443,Custom Enterprise,Annual,1019.15,2024-01-09,,Active,
SUB-209444,CUST-109444,Professional,Monthly,149.0,2025-08-06,2025-12-31,Churned,Poor Customer Support Experience
SUB-209445,CUST-109445,Starter,Monthly,49.0,2025-07-19,2025-08-03,Churned,Difficult Onboarding / Low Adoption
SUB-209446,CUST-109446,Enterprise,Annual,424.15,2024-03-17,,Active,
SUB-209447,CUST-109447,Professional,Annual,126.65,2025-04-27,,Active,
SUB-209448,CUST-109448,Enterprise,Monthly,499.0,2024-02-10,,Active,
SUB-209449,CUST-109449,Starter,Monthly,49.0,2025-08-16,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-209450,CUST-109450,Starter,Annual,41.65,2025-07-12,,Active,
SUB-209451,CUST-109451,Custom Enterprise,Annual,1019.15,2025-05-21,,Active,
SUB-209452,CUST-109452,Professional,Monthly,149.0,2024-01-11,,Active,
SUB-209453,CUST-109453,Professional,Annual,126.65,2024-11-05,,Active,
SUB-209454,CUST-109454,Professional,Monthly,149.0,2025-01-20,,Active,
SUB-209455,CUST-109455,Enterprise,Monthly,499.0,2025-04-17,,Active,
SUB-209456,CUST-109456,Professional,Annual,126.65,2024-01-24,,Active,
SUB-209457,CUST-109457,Starter,Monthly,49.0,2025-05-24,2025-09-03,Churned,Difficult Onboarding / Low Adoption
SUB-209458,CUST-109458,Professional,Monthly,149.0,2025-05-14,2025-05-30,Churned,Poor Customer Support Experience
SUB-209459,CUST-109459,Enterprise,Annual,424.15,2024-11-10,,Active,
SUB-209460,CUST-109460,Starter,Monthly,49.0,2025-03-14,2025-07-13,Churned,Poor Customer Support Experience
SUB-209461,CUST-109461,Professional,Monthly,149.0,2025-04-14,2025-10-22,Churned,Business Closed / Downsized
SUB-209462,CUST-109462,Starter,Monthly,49.0,2024-06-21,2024-07-23,Churned,Missing Core Features
SUB-209463,CUST-109463,Starter,Monthly,49.0,2025-04-01,2025-06-05,Churned,High Price / Budget Cuts
SUB-209464,CUST-109464,Professional,Annual,126.65,2024-10-25,,Active,
SUB-209465,CUST-109465,Professional,Monthly,149.0,2024-09-05,2025-01-03,Churned,Missing Core Features
SUB-209466,CUST-109466,Starter,Monthly,49.0,2025-06-16,,Active,
SUB-209467,CUST-109467,Enterprise,Monthly,499.0,2024-08-06,,Active,
SUB-209468,CUST-109468,Starter,Monthly,49.0,2024-12-17,2025-02-09,Churned,Business Closed / Downsized
SUB-209469,CUST-109469,Professional,Annual,126.65,2025-04-16,,Active,
SUB-209470,CUST-109470,Starter,Monthly,49.0,2024-02-26,2024-09-23,Churned,Missing Core Features
SUB-209471,CUST-109471,Professional,Monthly,149.0,2024-01-28,2024-03-10,Churned,Switched to Competitor
SUB-209472,CUST-109472,Custom Enterprise,Annual,1019.15,2024-09-25,,Active,
SUB-209473,CUST-109473,Professional,Monthly,149.0,2024-04-21,,Active,
SUB-209474,CUST-109474,Professional,Monthly,149.0,2024-05-10,2024-10-08,Churned,Switched to Competitor
SUB-209475,CUST-109475,Starter,Monthly,49.0,2025-10-03,2025-12-31,Churned,Business Closed / Downsized
SUB-209476,CUST-109476,Starter,Monthly,49.0,2025-10-11,,Active,
SUB-209477,CUST-109477,Professional,Annual,126.65,2024-11-11,,Active,
SUB-209478,CUST-109478,Professional,Annual,126.65,2024-11-11,2025-07-08,Churned,Poor Customer Support Experience
SUB-209479,CUST-109479,Starter,Monthly,49.0,2024-05-10,2024-07-12,Churned,Difficult Onboarding / Low Adoption
SUB-209480,CUST-109480,Starter,Monthly,49.0,2025-02-19,2025-08-01,Churned,Poor Customer Support Experience
SUB-209481,CUST-109481,Starter,Monthly,49.0,2024-04-19,2025-02-07,Churned,Missing Core Features
SUB-209482,CUST-109482,Starter,Annual,41.65,2025-04-07,,Active,
SUB-209483,CUST-109483,Professional,Annual,126.65,2024-09-01,,Active,
SUB-209484,CUST-109484,Starter,Monthly,49.0,2025-09-29,,Active,
SUB-209485,CUST-109485,Starter,Monthly,49.0,2024-12-21,2025-06-18,Churned,Poor Customer Support Experience
SUB-209486,CUST-109486,Custom Enterprise,Monthly,1199.0,2025-11-20,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-209487,CUST-109487,Starter,Monthly,49.0,2024-10-06,2025-04-04,Churned,Missing Core Features
SUB-209488,CUST-109488,Starter,Monthly,49.0,2024-09-27,,Active,
SUB-209489,CUST-109489,Starter,Monthly,49.0,2025-11-24,,Active,
SUB-209490,CUST-109490,Starter,Monthly,49.0,2024-02-04,2024-03-01,Churned,Switched to Competitor
SUB-209491,CUST-109491,Professional,Annual,126.65,2024-07-09,,Active,
SUB-209492,CUST-109492,Professional,Annual,126.65,2024-11-18,,Active,
SUB-209493,CUST-109493,Starter,Annual,41.65,2025-08-13,2025-10-19,Churned,Difficult Onboarding / Low Adoption
SUB-209494,CUST-109494,Enterprise,Monthly,499.0,2024-10-04,2024-11-07,Churned,Business Closed / Downsized
SUB-209495,CUST-109495,Professional,Monthly,149.0,2025-05-22,2025-09-15,Churned,High Price / Budget Cuts
SUB-209496,CUST-109496,Starter,Monthly,49.0,2024-02-16,2024-04-23,Churned,High Price / Budget Cuts
SUB-209497,CUST-109497,Professional,Annual,126.65,2024-09-16,,Active,
SUB-209498,CUST-109498,Custom Enterprise,Monthly,1199.0,2025-08-03,2025-12-16,Churned,Business Closed / Downsized
SUB-209499,CUST-109499,Starter,Annual,41.65,2025-02-11,2025-11-14,Churned,Switched to Competitor
SUB-209500,CUST-109500,Starter,Monthly,49.0,2025-10-18,2025-11-21,Churned,Business Closed / Downsized
SUB-209501,CUST-109501,Professional,Annual,126.65,2025-05-29,,Active,
SUB-209502,CUST-109502,Professional,Monthly,149.0,2024-07-30,2024-08-17,Churned,Poor Customer Support Experience
SUB-209503,CUST-109503,Custom Enterprise,Annual,1019.15,2024-07-31,,Active,
SUB-209504,CUST-109504,Starter,Monthly,49.0,2025-04-21,,Active,
SUB-209505,CUST-109505,Starter,Monthly,49.0,2024-01-31,,Active,
SUB-209506,CUST-109506,Starter,Annual,41.65,2025-11-28,2025-12-31,Churned,Poor Customer Support Experience
SUB-209507,CUST-109507,Professional,Annual,126.65,2024-04-22,,Active,
SUB-209508,CUST-109508,Professional,Monthly,149.0,2025-01-10,,Active,
SUB-209509,CUST-109509,Starter,Monthly,49.0,2025-11-05,2025-12-24,Churned,Poor Customer Support Experience
SUB-209510,CUST-109510,Starter,Monthly,49.0,2024-10-31,,Active,
SUB-209511,CUST-109511,Professional,Monthly,149.0,2024-02-05,,Active,
SUB-209512,CUST-109512,Starter,Monthly,49.0,2025-09-17,2025-11-15,Churned,Switched to Competitor
SUB-209513,CUST-109513,Starter,Monthly,49.0,2024-09-26,2024-12-07,Churned,Difficult Onboarding / Low Adoption
SUB-209514,CUST-109514,Starter,Monthly,49.0,2024-07-22,2024-12-29,Churned,Poor Customer Support Experience
SUB-209515,CUST-109515,Professional,Annual,126.65,2025-04-14,,Active,
SUB-209516,CUST-109516,Starter,Monthly,49.0,2024-06-21,,Active,
SUB-209517,CUST-109517,Custom Enterprise,Annual,1019.15,2025-02-10,,Active,
SUB-209518,CUST-109518,Professional,Annual,126.65,2024-01-10,,Active,
SUB-209519,CUST-109519,Professional,Annual,126.65,2024-03-28,,Active,
SUB-209520,CUST-109520,Professional,Annual,126.65,2024-08-28,,Active,
SUB-209521,CUST-109521,Starter,Annual,41.65,2024-04-28,,Active,
SUB-209522,CUST-109522,Starter,Monthly,49.0,2025-09-09,,Active,
SUB-209523,CUST-109523,Starter,Annual,41.65,2024-03-20,,Active,
SUB-209524,CUST-109524,Starter,Monthly,49.0,2025-09-13,2025-12-31,Churned,Poor Customer Support Experience
SUB-209525,CUST-109525,Enterprise,Monthly,499.0,2025-03-29,,Active,
SUB-209526,CUST-109526,Starter,Monthly,49.0,2025-05-16,2025-06-29,Churned,Difficult Onboarding / Low Adoption
SUB-209527,CUST-109527,Starter,Monthly,49.0,2025-01-07,2025-05-22,Churned,Poor Customer Support Experience
SUB-209528,CUST-109528,Starter,Monthly,49.0,2024-08-29,2024-10-26,Churned,Business Closed / Downsized
SUB-209529,CUST-109529,Enterprise,Monthly,499.0,2025-11-09,2025-12-18,Churned,Difficult Onboarding / Low Adoption
SUB-209530,CUST-109530,Professional,Monthly,149.0,2025-04-28,,Active,
SUB-209531,CUST-109531,Professional,Monthly,149.0,2025-10-11,2025-12-31,Churned,Missing Core Features
SUB-209532,CUST-109532,Starter,Monthly,49.0,2025-10-21,,Active,
SUB-209533,CUST-109533,Starter,Monthly,49.0,2025-03-03,2025-06-21,Churned,Difficult Onboarding / Low Adoption
SUB-209534,CUST-109534,Starter,Annual,41.65,2025-05-11,,Active,
SUB-209535,CUST-109535,Starter,Monthly,49.0,2024-01-17,2024-08-20,Churned,Missing Core Features
SUB-209536,CUST-109536,Starter,Monthly,49.0,2024-08-28,2024-09-15,Churned,High Price / Budget Cuts
SUB-209537,CUST-109537,Starter,Monthly,49.0,2024-04-24,2024-05-18,Churned,Business Closed / Downsized
SUB-209538,CUST-109538,Starter,Monthly,49.0,2025-08-05,,Active,
SUB-209539,CUST-109539,Starter,Monthly,49.0,2025-05-30,2025-07-03,Churned,Business Closed / Downsized
SUB-209540,CUST-109540,Starter,Monthly,49.0,2025-03-02,2025-05-19,Churned,Missing Core Features
SUB-209541,CUST-109541,Professional,Monthly,149.0,2024-09-09,,Active,
SUB-209542,CUST-109542,Starter,Monthly,49.0,2024-05-24,2024-09-21,Churned,Missing Core Features
SUB-209543,CUST-109543,Professional,Annual,126.65,2025-06-11,,Active,
SUB-209544,CUST-109544,Enterprise,Annual,424.15,2024-04-17,,Active,
SUB-209545,CUST-109545,Professional,Monthly,149.0,2024-01-27,,Active,
SUB-209546,CUST-109546,Professional,Annual,126.65,2025-07-28,,Active,
SUB-209547,CUST-109547,Professional,Monthly,149.0,2024-06-30,,Active,
SUB-209548,CUST-109548,Starter,Monthly,49.0,2024-05-10,,Active,
SUB-209549,CUST-109549,Enterprise,Monthly,499.0,2024-08-26,,Active,
SUB-209550,CUST-109550,Starter,Annual,41.65,2024-07-08,,Active,
SUB-209551,CUST-109551,Starter,Monthly,49.0,2024-05-29,2024-12-23,Churned,Missing Core Features
SUB-209552,CUST-109552,Custom Enterprise,Monthly,1199.0,2024-07-11,2025-04-29,Churned,Poor Customer Support Experience
SUB-209553,CUST-109553,Starter,Monthly,49.0,2025-01-05,2025-01-21,Churned,Missing Core Features
SUB-209554,CUST-109554,Starter,Monthly,49.0,2024-03-11,2024-08-27,Churned,Difficult Onboarding / Low Adoption
SUB-209555,CUST-109555,Professional,Monthly,149.0,2025-08-30,2025-12-31,Churned,Poor Customer Support Experience
SUB-209556,CUST-109556,Enterprise,Annual,424.15,2025-03-12,,Active,
SUB-209557,CUST-109557,Starter,Monthly,49.0,2025-04-20,2025-07-22,Churned,Poor Customer Support Experience
SUB-209558,CUST-109558,Enterprise,Annual,424.15,2024-11-08,,Active,
SUB-209559,CUST-109559,Enterprise,Annual,424.15,2024-03-28,,Active,
SUB-209560,CUST-109560,Professional,Monthly,149.0,2024-07-16,2024-10-02,Churned,Poor Customer Support Experience
SUB-209561,CUST-109561,Starter,Monthly,49.0,2025-02-13,2025-03-18,Churned,Poor Customer Support Experience
SUB-209562,CUST-109562,Professional,Monthly,149.0,2024-08-10,2024-10-05,Churned,Missing Core Features
SUB-209563,CUST-109563,Professional,Annual,126.65,2024-03-05,,Active,
SUB-209564,CUST-109564,Professional,Annual,126.65,2025-01-04,,Active,
SUB-209565,CUST-109565,Starter,Monthly,49.0,2025-09-03,,Active,
SUB-209566,CUST-109566,Custom Enterprise,Annual,1019.15,2024-07-07,,Active,
SUB-209567,CUST-109567,Starter,Monthly,49.0,2025-08-10,2025-12-29,Churned,Missing Core Features
SUB-209568,CUST-109568,Starter,Monthly,49.0,2025-04-06,2025-05-06,Churned,Business Closed / Downsized
SUB-209569,CUST-109569,Starter,Monthly,49.0,2024-06-07,2024-06-23,Churned,Business Closed / Downsized
SUB-209570,CUST-109570,Starter,Monthly,49.0,2024-05-02,2025-05-18,Churned,Business Closed / Downsized
SUB-209571,CUST-109571,Professional,Monthly,149.0,2024-05-31,2024-06-16,Churned,Difficult Onboarding / Low Adoption
SUB-209572,CUST-109572,Starter,Monthly,49.0,2025-10-23,,Active,
SUB-209573,CUST-109573,Professional,Annual,126.65,2025-06-09,,Active,
SUB-209574,CUST-109574,Professional,Monthly,149.0,2024-08-26,2025-01-04,Churned,Difficult Onboarding / Low Adoption
SUB-209575,CUST-109575,Professional,Annual,126.65,2025-11-08,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-209576,CUST-109576,Professional,Annual,126.65,2024-11-30,,Active,
SUB-209577,CUST-109577,Custom Enterprise,Annual,1019.15,2024-01-25,,Active,
SUB-209578,CUST-109578,Starter,Annual,41.65,2024-08-10,,Active,
SUB-209579,CUST-109579,Professional,Monthly,149.0,2024-10-28,2025-11-22,Churned,Missing Core Features
SUB-209580,CUST-109580,Professional,Monthly,149.0,2025-11-20,2025-12-31,Churned,Business Closed / Downsized
SUB-209581,CUST-109581,Starter,Monthly,49.0,2024-07-19,2025-10-06,Churned,Business Closed / Downsized
SUB-209582,CUST-109582,Enterprise,Annual,424.15,2024-09-23,,Active,
SUB-209583,CUST-109583,Enterprise,Monthly,499.0,2024-06-19,,Active,
SUB-209584,CUST-109584,Starter,Monthly,49.0,2024-05-24,2024-12-23,Churned,Switched to Competitor
SUB-209585,CUST-109585,Enterprise,Annual,424.15,2025-08-06,,Active,
SUB-209586,CUST-109586,Starter,Monthly,49.0,2025-07-18,2025-08-02,Churned,Missing Core Features
SUB-209587,CUST-109587,Starter,Monthly,49.0,2025-04-16,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-209588,CUST-109588,Starter,Annual,41.65,2024-04-12,,Active,
SUB-209589,CUST-109589,Starter,Annual,41.65,2024-06-29,2024-09-13,Churned,Missing Core Features
SUB-209590,CUST-109590,Starter,Annual,41.65,2024-11-05,,Active,
SUB-209591,CUST-109591,Starter,Monthly,49.0,2025-06-13,2025-09-24,Churned,Difficult Onboarding / Low Adoption
SUB-209592,CUST-109592,Professional,Monthly,149.0,2024-10-24,2025-05-05,Churned,Missing Core Features
SUB-209593,CUST-109593,Professional,Monthly,149.0,2024-11-22,2024-12-27,Churned,Difficult Onboarding / Low Adoption
SUB-209594,CUST-109594,Starter,Monthly,49.0,2025-11-15,2025-12-31,Churned,Missing Core Features
SUB-209595,CUST-109595,Starter,Monthly,49.0,2025-05-25,2025-07-31,Churned,Business Closed / Downsized
SUB-209596,CUST-109596,Professional,Monthly,149.0,2025-01-18,2025-03-31,Churned,Business Closed / Downsized
SUB-209597,CUST-109597,Professional,Annual,126.65,2025-06-25,,Active,
SUB-209598,CUST-109598,Enterprise,Annual,424.15,2025-02-01,,Active,
SUB-209599,CUST-109599,Starter,Monthly,49.0,2024-05-24,2025-05-25,Churned,High Price / Budget Cuts
